mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.732737899837931,0.16380639575862072,0.7327586206896551,0.04589251565062683,semantic_embedding_kmeans,64,0.6973488001753319,0.7664019557329741,1.0856577917026593,0.28586008192740353,1.8624651893087785,6.0,5.320737138264149,k_lambda,,0.1,,,
0.89654418663,1.0896655172391139e-07,0.896551724137931,0.016694062835687553,flat_routecode_utility_oracle,64,0.8697773228372673,0.9206831563323881,3.797862466957199,0.9999995249430647,1.3397957216565284,6.0,5.00257942332238,k_lambda,,0.1,,,
0.8965442955965518,0.0,0.896551724137931,0.016452723857590945,regret_routecode_utility_oracle,64,0.8697778293278751,0.9189585449521337,3.7978642711589603,1.0,1.3682142677437776,6.0,4.606945859398566,k_lambda,,0.1,,,
0.7189384746539654,0.1776058209425862,0.7189655172413794,0.059893887695515395,d2_embedding_centroid,64,0.6801012836883664,0.7552325275889697,0.8571753186991333,0.2256993029499595,1.8476884114369132,6.0,4.969018162860168,k_lambda,,0.1,,,
0.725844702322069,0.17069959327448278,0.7258620689655172,0.03846361949110532,semantic_embedding_kmeans,128,0.6904573459414439,0.7586909898082111,0.9715244278611,0.25580809594457377,1.8583030027085072,7.0,5.994277058094274,k_lambda,,0.1,,,
0.8965442391741378,5.642241379302708e-08,0.896551724137931,0.016577688146825722,flat_routecode_utility_oracle,128,0.8741301743632544,0.920681010047138,3.7978633369510133,0.9999997540175528,1.348800481873848,7.0,5.7460469702524195,k_lambda,,0.1,,,
0.8965442955965518,0.0,0.896551724137931,0.016452723857590945,regret_routecode_utility_oracle,128,0.8706833138965043,0.9267595387780647,3.7978642711589603,1.0,1.3648347086624284,7.0,5.167766306950515,k_lambda,,0.1,,,
0.7172126599496552,0.17933163564689655,0.7172413793103448,0.06360760298239292,d2_embedding_centroid,128,0.680096651226819,0.7535048128982973,0.8286003305144929,0.2181753404951558,1.935877809404258,7.0,5.261360289518844,k_lambda,,0.1,,,
0.6670956658251723,0.22944120123,0.6672413793103448,0.16136301943110865,best_single,,0.6326079555064051,0.7033174034147155,0.0,0.0,0.0,0.0,,k_lambda,,0.2,,,
0.7447412753517241,0.15179559170344828,0.7448275862068966,0.09558058530974257,semantic_embedding_kmeans,4,0.7085340656244915,0.7835684573398535,1.2845205455820787,0.3384117983618686,0.9211426316005453,2.0,1.8822260009593406,k_lambda,,0.2,,,
0.770664180257931,0.12587268679724137,0.7706896551724138,0.028210903855763695,flat_routecode_utility_oracle,4,0.7361787302880517,0.8043283606118534,1.713372919286564,0.4513945789925405,1.503659174203248,2.0,1.851650755451688,k_lambda,,0.2,,,
0.8758512261586207,0.020685640896551723,0.8758620689655172,0.012007317358896529,regret_routecode_utility_oracle,4,0.847360132127138,0.900895191969862,3.4535218138910553,0.9098433900029321,1.3271196815516482,2.0,1.3271196815516484,k_lambda,,0.2,,,
0.7464643775527586,0.15007248950241378,0.746551724137931,0.0967275520432445,d2_embedding_centroid,4,0.7119736108018018,0.7757777319254742,1.313026473900018,0.3459217930437185,0.9142202031969058,2.0,1.8130667921964887,k_lambda,,0.2,,,
0.744776914864138,0.15175995219103447,0.7448275862068966,0.05611341226575527,semantic_embedding_kmeans,8,0.7059378153269223,0.7792664170234225,1.2851101434512866,0.33856713015155093,1.583660429883842,3.0,2.943563075727691,k_lambda,,0.2,,,
0.8499651056072414,0.046571761447931036,0.85,0.038642028018776864,flat_routecode_utility_oracle,8,0.8206573553595086,0.8741066648126811,3.0252779776147674,0.7970209308604258,2.0759143136505744,3.0,2.8549888053515176,k_lambda,,0.2,,,
0.8965368670551725,0.0,0.896551724137931,0.016452723857590945,regret_routecode_utility_oracle,8,0.8741228772349827,0.919855362822026,3.79573215768477,1.0,1.5150389984062635,3.0,2.115957866713755,k_lambda,,0.2,,,
0.7464654719220689,0.15007139513310344,0.746551724137931,0.09551564817531469,d2_embedding_centroid,8,0.7127974397272155,0.7784067425027328,1.313044578463458,0.3459265627594645,0.9482038722864342,3.0,2.1616069212299154,k_lambda,,0.2,,,
0.7361390711451724,0.16039779591,0.7362068965517241,0.07510981143837671,semantic_embedding_kmeans,16,0.6946734178224655,0.7706247804691034,1.1422110433708863,0.30091982150489377,1.5017285823575186,4.0,3.6718261897429993,k_lambda,,0.2,,,
0.889555670533793,0.0069811965213793115,0.8896551724137931,0.1101883176898408,flat_routecode_utility_oracle,16,0.8654059489591294,0.916336257461224,3.6802395957854186,0.9695730475435347,2.178541735082615,4.0,3.753925761126313,k_lambda,,0.2,,,
