mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,scenario,scenario_type,n_train_queries,n_test_queries,n_models
0.6913086913086913,0.16383616383616384,0.6913086913086913,0.1157915007484951,dataset_label_lookup,1,0.6582917082917082,0.7172827172827173,0.0,0.0,0.0,0.0,0.0,leave_domain_out:broad_knowledge,leave_one_domain_out,1894,1001,6
0.6663336663336663,0.1888111888111888,0.6663336663336663,0.10584729300137798,predicted_topic_lookup,5,0.6328421578421578,0.6943056943056943,0.0,-0.15243902439024415,0.42608129513777676,2.321928094887362,1.671415174535196,leave_domain_out:broad_knowledge,leave_one_domain_out,1894,1001,6
0.6853146853146853,0.16983016983016982,0.6853146853146853,0.11393148524037688,embedding_cluster_lookup,16,0.6512987012987013,0.7133366633366632,0.0,-0.03658536585365865,0.20508512643202859,4.0,1.9073323443930548,leave_domain_out:broad_knowledge,leave_one_domain_out,1894,1001,6
0.6593406593406593,0.1958041958041958,0.6593406593406593,0.12385392258870374,kNN,,0.6288461538461538,0.6873126873126874,0.0,-0.19512195121951237,1.277787451548327,0.0,,leave_domain_out:broad_knowledge,leave_one_domain_out,1894,1001,6
0.6653346653346653,0.18981018981018982,0.6653346653346653,0.11562300180520964,logistic_embedding_router,,0.6333666333666333,0.6893606393606393,0.0,-0.15853658536585372,1.0338908714728008,0.0,,leave_domain_out:broad_knowledge,leave_one_domain_out,1894,1001,6
0.5964035964035964,0.25874125874125875,0.5964035964035964,0.08413875076623993,routecode_predicted_labels,16,0.5649100899100898,0.6268981018981018,0.0,-0.5792682926829269,2.2037902429852516,4.0,3.5176936429793146,leave_domain_out:broad_knowledge,leave_one_domain_out,1894,1001,6
0.8551448551448552,0.0,0.8551448551448552,0.09197071852430029,query_oracle,6,0.8326423576423576,0.8771228771228772,0.0,1.0,0.9640035430506156,2.584962500721156,0.9640035430506156,leave_domain_out:broad_knowledge,leave_one_domain_out,1894,1001,6
0.71,0.145,0.71,0.11001160751736354,best_single,,0.65,0.775,0.0,0.0,0.0,0.0,,domain_homogeneous:broad_knowledge,domain_homogeneous,601,200,6
0.71,0.145,0.71,0.11001160751736354,dataset_label_lookup,1,0.65,0.775,0.0,0.0,0.0,0.0,0.0,domain_homogeneous:broad_knowledge,domain_homogeneous,601,200,6
0.71,0.145,0.71,0.11001160751736354,predicted_topic_lookup,1,0.65,0.775,0.0,0.0,0.0,0.0,0.0,domain_homogeneous:broad_knowledge,domain_homogeneous,601,200,6
