mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,sensitivity,variant
0.7101449275362319,0.14009661835748793,0.7101449275362319,0.08049909138700236,d2_embedding_centroid,16,0.6473429951690821,0.7681159420289855,0.6666666666666717,0.06451612903225835,1.0372077020097579,4.0,2.546650437401614,domain_granularity,task_family:broad_knowledge
0.5229357798165137,0.38073394495412843,0.5229357798165137,0.18853432560162608,best_single,,0.4563073394495413,0.591743119266055,0.0,0.0,0.0,0.0,,domain_granularity,task_family:code_generation
0.7110091743119266,0.1926605504587156,0.7110091743119266,0.036922629890106036,kNN,,0.6535550458715597,0.7660550458715596,1.0,0.4939759036144577,1.2242957207374037,0.0,,domain_granularity,task_family:code_generation
0.7339449541284404,0.16972477064220184,0.7339449541284404,0.02271463216540746,d2_embedding_centroid,16,0.6788990825688074,0.7913990825688073,1.1219512195121957,0.5542168674698796,0.6676344384147388,4.0,1.9645401294932925,domain_granularity,task_family:code_generation
0.9152542372881356,0.0423728813559322,0.9152542372881356,0.19587485140187968,best_single,,0.8559322033898306,0.9576271186440678,0.0,0.0,0.0,0.0,,domain_granularity,task_family:mathematical_reasoning
0.8813559322033898,0.07627118644067797,0.8813559322033898,0.1385847491598421,kNN,,0.8220338983050848,0.9366525423728812,0.0,-0.8000000000000005,1.5957981931119183,0.0,,domain_granularity,task_family:mathematical_reasoning
0.9067796610169492,0.05084745762711865,0.9067796610169492,0.1270170160718728,d2_embedding_centroid,16,0.847457627118644,0.953601694915254,0.0,-0.19999999999999948,1.1449930235166046,4.0,2.5298385723455215,domain_granularity,task_family:mathematical_reasoning
0.5405405405405406,0.3783783783783784,0.5405405405405406,0.19934900356511553,best_single,,0.39121621621621644,0.7027027027027027,0.0,0.0,0.0,0.0,,domain_granularity,task_family:scientific_reasoning
0.5675675675675675,0.35135135135135137,0.5675675675675675,0.1617379938622685,kNN,,0.3783783783783784,0.7297297297297297,1.0,0.07142857142857129,1.4870294605203356,0.0,,domain_granularity,task_family:scientific_reasoning
0.5135135135135135,0.40540540540540543,0.5135135135135135,0.18106706915644155,d2_embedding_centroid,16,0.35135135135135137,0.6756756756756757,-1.0000000000000042,-0.07142857142857158,0.6689128250884093,4.0,1.9446746496431455,domain_granularity,task_family:scientific_reasoning
