mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,transfer_scenario,source_family,source_model_count,target_model_count,source_models,target_models,source_target_overlap,d2_alpha,d2_beta,train_source_oracle_gap,train_target_oracle_gap,target_oracle_gap,target_dominance_ratio,target_winner_entropy,target_train_query_count,same_budget_as_direct_retraining
0.6830484330484331,0.19444444444444445,0.6830484330484331,0.10277927971539363,target_direct_knn,,0.6684294871794871,0.7001602564102564,0.15625000000000547,0.009074410163339725,0.053333670222543844,0.0,,complementary_to_remaining_top_s4_t8,complementary,4,8,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B,NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B,0,,,0.14362017804154292,0.19560830860534129,0.19622507122507127,0.8037749287749287,1.1504885125342883,8425,True
0.6748575498575499,0.20263532763532763,0.6748575498575499,0.0894378341220743,target_direct_mlp,,0.6602029914529914,0.6916132478632478,-0.5624999999999963,-0.03266787658802166,1.23308715130013,0.0,,complementary_to_remaining_top_s4_t8,complementary,4,8,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B,NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B,0,,,0.14362017804154292,0.19560830860534129,0.19622507122507127,0.8037749287749287,1.1504885125342883,8425,True
0.6819800569800569,0.1955128205128205,0.6819800569800569,0.10214610040012399,target_direct_gradient_boosting,,0.6634615384615384,0.6959757834757835,0.06249999999999635,0.003629764065335551,0.16117831814187555,0.0,,complementary_to_remaining_top_s4_t8,complementary,4,8,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B,NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B,0,,,0.14362017804154292,0.19560830860534129,0.19622507122507127,0.8037749287749287,1.1504885125342883,8425,True
0.7129629629629629,0.16452991452991453,0.7129629629629629,0.06325495142420445,target_d2_native,16,0.6978187321937321,0.7307870370370371,2.7812499999999885,0.16152450090744078,1.9438742410820034,4.0,3.509638468266115,complementary_to_remaining_top_s4_t8,complementary,4,8,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B,NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B,0,1.0,0.0,0.14362017804154292,0.19560830860534129,0.19622507122507127,0.8037749287749287,1.1504885125342883,8425,True
0.7108262108262108,0.16666666666666666,0.7108262108262108,0.0873730743263513,source_d2_label_transfer,16,0.6942574786324787,0.7284811253561253,2.59374999999999,0.15063520871143357,2.0607290632213906,4.0,3.505301393444993,complementary_to_remaining_top_s4_t8,complementary,4,8,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B,NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B,0,1.0,0.0,0.14362017804154292,0.19560830860534129,0.19622507122507127,0.8037749287749287,1.1504885125342883,8425,True
0.6655982905982906,0.21581196581196582,0.6655982905982906,0.09575280560068085,target_best_single,,0.6468571937321937,0.6812856125356125,0.0,0.0,0.0,0.0,,dominated_to_remaining_top_s4_t8,dominated,4,8,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1,0,,,0.08890207715133525,0.19584569732937684,0.20014245014245013,0.7841880341880342,1.231465288871708,8425,False
0.7037037037037037,0.1777065527065527,0.7037037037037037,0.07373535232735179,target_kNN,,0.688559472934473,0.7222934472934472,1.0,0.1765676567656768,2.290420211253278,0.0,,dominated_to_remaining_top_s4_t8,dominated,4,8,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1,0,,,0.08890207715133525,0.19584569732937684,0.20014245014245013,0.7841880341880342,1.231465288871708,8425,False
0.6698717948717948,0.21153846153846154,0.6698717948717948,0.09419617069191924,target_direct_logistic,,0.6541844729344729,0.6877314814814814,0.11214953271027983,0.01980198019801973,0.29244951704128674,0.0,,dominated_to_remaining_top_s4_t8,dominated,4,8,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1,0,,,0.08890207715133525,0.19584569732937684,0.20014245014245013,0.7841880341880342,1.231465288871708,8425,True
0.6673789173789174,0.21403133903133903,0.6673789173789174,0.09558621079179547,target_direct_svm,,0.6482460826210826,0.6801994301994302,0.046728971962618535,0.008250825082508564,0.0528464673898335,0.0,,dominated_to_remaining_top_s4_t8,dominated,4,8,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1,0,,,0.08890207715133525,0.19584569732937684,0.20014245014245013,0.7841880341880342,1.231465288871708,8425,True
0.665954415954416,0.21545584045584046,0.665954415954416,0.09587063892636938,target_direct_knn,,0.6491631054131054,0.6828970797720797,0.00934579439252429,0.0016501650165018156,0.040275011750404065,0.0,,dominated_to_remaining_top_s4_t8,dominated,4,8,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1,0,,,0.08890207715133525,0.19584569732937684,0.20014245014245013,0.7841880341880342,1.231465288871708,8425,True
0.6752136752136753,0.20619658119658119,0.6752136752136753,0.08747633490271307,target_direct_mlp,,0.6598824786324786,0.6939725783475783,0.25233644859813253,0.044554455445544906,1.2078866300708604,0.0,,dominated_to_remaining_top_s4_t8,dominated,4,8,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1,0,,,0.08890207715133525,0.19584569732937684,0.20014245014245013,0.7841880341880342,1.231465288871708,8425,True
0.6655982905982906,0.21581196581196582,0.6655982905982906,0.0950465627750245,target_direct_gradient_boosting,,0.6500979344729344,0.6813568376068376,0.0,0.0,0.181498491263772,0.0,,dominated_to_remaining_top_s4_t8,dominated,4,8,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1,0,,,0.08890207715133525,0.19584569732937684,0.20014245014245013,0.7841880341880342,1.231465288871708,8425,True
0.707977207977208,0.17343304843304844,0.707977207977208,0.09028514800557408,target_d2_native,16,0.6949163105413105,0.7225783475783476,1.1121495327102797,0.19636963696369653,2.005572956980394,4.0,3.4768054462958,dominated_to_remaining_top_s4_t8,dominated,4,8,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1,0,1.0,0.0,0.08890207715133525,0.19584569732937684,0.20014245014245013,0.7841880341880342,1.231465288871708,8425,True
0.7133190883190883,0.16809116809116809,0.7133190883190883,0.0791385052852939,source_d2_label_transfer,16,0.6919515669515669,0.7316862535612535,1.2523364485981296,0.2211221122112212,2.0389800604319612,4.0,3.426936043171495,dominated_to_remaining_top_s4_t8,dominated,4,8,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct;Fin-R1,0,1.0,0.0,0.08890207715133525,0.19584569732937684,0.20014245014245013,0.7841880341880342,1.231465288871708,8425,True
0.540954415954416,0.23254985754985755,0.540954415954416,0.046231333559691695,target_best_single,,0.519008190883191,0.5616274928774929,0.0,0.0,0.0,0.0,,top_to_next_s8_t4,top,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct,Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B;Qwen2.5-Coder-7B-Instruct,0,,,0.17614243323442136,0.22908011869436196,0.23254985754985757,0.7674501424501424,1.1191902008097243,8425,False
0.6064814814814815,0.16702279202279202,0.6064814814814815,0.07751936008916302,target_kNN,,0.5893162393162393,0.6260861823361823,1.0,0.2817764165390506,1.884149121773839,0.0,,top_to_next_s8_t4,top,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct,Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B;Qwen2.5-Coder-7B-Instruct,0,,,0.17614243323442136,0.22908011869436196,0.23254985754985757,0.7674501424501424,1.1191902008097243,8425,False
0.5495014245014245,0.224002849002849,0.5495014245014245,0.050615301059503674,target_direct_logistic,,0.5339476495726495,0.56428952991453,0.13043478260869515,0.036753445635528195,0.15754555638751438,0.0,,top_to_next_s8_t4,top,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct,Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B;Qwen2.5-Coder-7B-Instruct,0,,,0.17614243323442136,0.22908011869436196,0.23254985754985757,0.7674501424501424,1.1191902008097243,8425,True
0.5413105413105413,0.23219373219373218,0.5413105413105413,0.046263126615736255,target_direct_svm,,0.5213319088319088,0.5548611111111111,0.005434782608696196,0.0015313935681471674,0.012085778648977087,0.0,,top_to_next_s8_t4,top,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct,Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B;Qwen2.5-Coder-7B-Instruct,0,,,0.17614243323442136,0.22908011869436196,0.23254985754985757,0.7674501424501424,1.1191902008097243,8425,True
0.5491452991452992,0.22435897435897437,0.5491452991452992,0.04611203423368879,target_direct_knn,,0.5309650997150998,0.5660879629629629,0.12500000000000064,0.03522205206738151,0.16692837668198945,0.0,,top_to_next_s8_t4,top,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct,Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B;Qwen2.5-Coder-7B-Instruct,0,,,0.17614243323442136,0.22908011869436196,0.23254985754985757,0.7674501424501424,1.1191902008097243,8425,True
0.5477207977207977,0.2257834757834758,0.5477207977207977,0.05412109146458772,target_direct_mlp,,0.5261663105413105,0.5653757122507121,0.10326086956521754,0.029096477794793314,1.1310944974685184,0.0,,top_to_next_s8_t4,top,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct,Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B;Qwen2.5-Coder-7B-Instruct,0,,,0.17614243323442136,0.22908011869436196,0.23254985754985757,0.7674501424501424,1.1191902008097243,8425,True
0.5459401709401709,0.22756410256410256,0.5459401709401709,0.046532722843924484,target_direct_gradient_boosting,,0.5293536324786325,0.562695868945869,0.07608695652173826,0.021439509954057957,0.07558775696440007,0.0,,top_to_next_s8_t4,top,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct,Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B;Qwen2.5-Coder-7B-Instruct,0,,,0.17614243323442136,0.22908011869436196,0.23254985754985757,0.7674501424501424,1.1191902008097243,8425,True
0.6000712250712251,0.17343304843304844,0.6000712250712251,0.08655582399733541,target_d2_native,16,0.5833333333333334,0.6198450854700855,0.9021739130434786,0.25421133231240445,1.6371642060333877,4.0,3.0401692031065357,top_to_next_s8_t4,top,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct,Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B;Qwen2.5-Coder-7B-Instruct,0,1.0,0.0,0.17614243323442136,0.22908011869436196,0.23254985754985757,0.7674501424501424,1.1191902008097243,8425,True
0.5918803418803419,0.18162393162393162,0.5918803418803419,0.07763563606892097,source_d2_label_transfer,16,0.574269943019943,0.6075498575498576,0.777173913043478,0.21898928024502295,1.7962483904966011,4.0,3.414012081538777,top_to_next_s8_t4,top,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B;Intern-S1-mini;cogito-v1-preview-llama-8B;internlm3-8b-instruct,Fin-R1;gemma-2-9b-it;DeepSeek-R1-Distill-Qwen-7B;Qwen2.5-Coder-7B-Instruct,0,1.0,0.0,0.17614243323442136,0.22908011869436196,0.23254985754985757,0.7674501424501424,1.1191902008097243,8425,True
0.6812678062678063,0.1542022792022792,0.6812678062678063,0.10293856943239867,target_best_single,,0.668616452991453,0.6980591168091168,0.0,0.0,0.0,0.0,,complementary_to_remaining_top_s8_t4,complementary,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;GLM-Z1-9B-0414;granite-3.3-8b-instruct,NVIDIA-Nemotron-Nano-9B-v2;Intern-S1-mini;Fin-R1;gemma-2-9b-it,0,,,0.18100890207715126,0.1464688427299703,0.15420227920227925,0.8457977207977208,0.8409908162058953,8425,False
0.7019230769230769,0.13354700854700854,0.7019230769230769,0.10094829443048685,target_kNN,,0.68676103988604,0.7184918091168091,1.0,0.13394919168591196,1.554902876624475,0.0,,complementary_to_remaining_top_s8_t4,complementary,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;GLM-Z1-9B-0414;granite-3.3-8b-instruct,NVIDIA-Nemotron-Nano-9B-v2;Intern-S1-mini;Fin-R1;gemma-2-9b-it,0,,,0.18100890207715126,0.1464688427299703,0.15420227920227925,0.8457977207977208,0.8409908162058953,8425,False
0.6855413105413105,0.14992877492877493,0.6855413105413105,0.10211068463351727,target_direct_logistic,,0.6700409544159543,0.702127849002849,0.20689655172413757,0.027713625866050702,0.10534595317409425,0.0,,complementary_to_remaining_top_s8_t4,complementary,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;GLM-Z1-9B-0414;granite-3.3-8b-instruct,NVIDIA-Nemotron-Nano-9B-v2;Intern-S1-mini;Fin-R1;gemma-2-9b-it,0,,,0.18100890207715126,0.1464688427299703,0.15420227920227925,0.8457977207977208,0.8409908162058953,8425,True
0.6812678062678063,0.1542022792022792,0.6812678062678063,0.10293856943239867,target_direct_svm,,0.6666310541310542,0.7000623219373219,0.0,0.0,0.0,0.0,,complementary_to_remaining_top_s8_t4,complementary,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;GLM-Z1-9B-0414;granite-3.3-8b-instruct,NVIDIA-Nemotron-Nano-9B-v2;Intern-S1-mini;Fin-R1;gemma-2-9b-it,0,,,0.18100890207715126,0.1464688427299703,0.15420227920227925,0.8457977207977208,0.8409908162058953,8425,True
0.6826923076923077,0.1527777777777778,0.6826923076923077,0.10314315127717551,target_direct_knn,,0.6638176638176638,0.6985487891737892,0.06896551724138097,0.009237875288683807,0.04256591576655208,0.0,,complementary_to_remaining_top_s8_t4,complementary,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;GLM-Z1-9B-0414;granite-3.3-8b-instruct,NVIDIA-Nemotron-Nano-9B-v2;Intern-S1-mini;Fin-R1;gemma-2-9b-it,0,,,0.18100890207715126,0.1464688427299703,0.15420227920227925,0.8457977207977208,0.8409908162058953,8425,True
0.6844729344729344,0.150997150997151,0.6844729344729344,0.1076320638425964,target_direct_mlp,,0.6691595441595442,0.702857905982906,0.15517241379310318,0.020785219399538025,0.8540043826340489,0.0,,complementary_to_remaining_top_s8_t4,complementary,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;GLM-Z1-9B-0414;granite-3.3-8b-instruct,NVIDIA-Nemotron-Nano-9B-v2;Intern-S1-mini;Fin-R1;gemma-2-9b-it,0,,,0.18100890207715126,0.1464688427299703,0.15420227920227925,0.8457977207977208,0.8409908162058953,8425,True
0.6823361823361823,0.15313390313390313,0.6823361823361823,0.10278347080673633,target_direct_gradient_boosting,,0.6655626780626781,0.7011485042735042,0.05172413793103439,0.0069284064665126755,0.03362175410548945,0.0,,complementary_to_remaining_top_s8_t4,complementary,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;GLM-Z1-9B-0414;granite-3.3-8b-instruct,NVIDIA-Nemotron-Nano-9B-v2;Intern-S1-mini;Fin-R1;gemma-2-9b-it,0,,,0.18100890207715126,0.1464688427299703,0.15420227920227925,0.8457977207977208,0.8409908162058953,8425,True
0.7147435897435898,0.12072649572649573,0.7147435897435898,0.09100929129768999,target_d2_native,16,0.6969195156695157,0.7327368233618233,1.6206896551724181,0.2170900692840648,1.286513714873077,4.0,3.553887120643785,complementary_to_remaining_top_s8_t4,complementary,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;GLM-Z1-9B-0414;granite-3.3-8b-instruct,NVIDIA-Nemotron-Nano-9B-v2;Intern-S1-mini;Fin-R1;gemma-2-9b-it,0,1.0,0.0,0.18100890207715126,0.1464688427299703,0.15420227920227925,0.8457977207977208,0.8409908162058953,8425,True
0.7140313390313391,0.12143874643874644,0.7140313390313391,0.09107437725760843,source_d2_label_transfer,16,0.7012108262108262,0.7318554131054131,1.5862068965517302,0.21247113163972325,1.2899360799530057,4.0,3.5460223515337854,complementary_to_remaining_top_s8_t4,complementary,8,4,Qwen3-8B;DeepSeek-R1-0528-Qwen3-8B;Qwen2.5-Coder-7B-Instruct;MiniCPM4.1-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;GLM-Z1-9B-0414;granite-3.3-8b-instruct,NVIDIA-Nemotron-Nano-9B-v2;Intern-S1-mini;Fin-R1;gemma-2-9b-it,0,1.0,0.0,0.18100890207715126,0.1464688427299703,0.15420227920227925,0.8457977207977208,0.8409908162058953,8425,True
0.6655982905982906,0.16880341880341881,0.6655982905982906,0.09575280560068085,target_best_single,,0.6484864672364672,0.6802172364672364,0.0,0.0,0.0,0.0,,dominated_to_remaining_top_s8_t4,dominated,8,4,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Llama-3.1-8B-UltraMedical;Llama-3.1-8B-Instruct;DeepHermes-3-Llama-3-8B-Preview,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B,0,,,0.14492581602373877,0.1457566765578635,0.15313390313390318,0.8311965811965812,0.8809007584226928,8425,False
0.6944444444444444,0.13995726495726496,0.6944444444444444,0.0747977538598123,target_kNN,,0.6759081196581197,0.7117432336182336,1.0,0.17088607594936708,1.5881589975725499,0.0,,dominated_to_remaining_top_s8_t4,dominated,8,4,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Llama-3.1-8B-UltraMedical;Llama-3.1-8B-Instruct;DeepHermes-3-Llama-3-8B-Preview,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B,0,,,0.14492581602373877,0.1457566765578635,0.15313390313390318,0.8311965811965812,0.8809007584226928,8425,False
0.6663105413105413,0.16809116809116809,0.6663105413105413,0.09522855334631654,target_direct_logistic,,0.6504540598290598,0.6791488603988604,0.02469135802469383,0.004219409282700844,0.05792413909667175,0.0,,dominated_to_remaining_top_s8_t4,dominated,8,4,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Llama-3.1-8B-UltraMedical;Llama-3.1-8B-Instruct;DeepHermes-3-Llama-3-8B-Preview,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B,0,,,0.14492581602373877,0.1457566765578635,0.15313390313390318,0.8311965811965812,0.8809007584226928,8425,True
0.6655982905982906,0.16880341880341881,0.6655982905982906,0.09575280560068085,target_direct_svm,,0.6477564102564103,0.68377849002849,0.0,0.0,0.0,0.0,,dominated_to_remaining_top_s8_t4,dominated,8,4,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Llama-3.1-8B-UltraMedical;Llama-3.1-8B-Instruct;DeepHermes-3-Llama-3-8B-Preview,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B,0,,,0.14492581602373877,0.1457566765578635,0.15313390313390318,0.8311965811965812,0.8809007584226928,8425,True
0.6655982905982906,0.16880341880341881,0.6655982905982906,0.09575280560068085,target_direct_knn,,0.6534900284900285,0.6800480769230769,0.0,0.0,0.0,0.0,,dominated_to_remaining_top_s8_t4,dominated,8,4,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Llama-3.1-8B-UltraMedical;Llama-3.1-8B-Instruct;DeepHermes-3-Llama-3-8B-Preview,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B,0,,,0.14492581602373877,0.1457566765578635,0.15313390313390318,0.8311965811965812,0.8809007584226928,8425,True
0.6773504273504274,0.15705128205128205,0.6773504273504274,0.088332670212933,target_direct_mlp,,0.6588141025641026,0.6916132478632478,0.40740740740740966,0.06962025316455735,0.8798521515589102,0.0,,dominated_to_remaining_top_s8_t4,dominated,8,4,Qwen3-8B;MiMo-7B-RL-0530;OpenThinker3-7B;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Llama-3.1-8B-UltraMedical;Llama-3.1-8B-Instruct;DeepHermes-3-Llama-3-8B-Preview,DeepSeek-R1-0528-Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;GLM-Z1-9B-0414;MiniCPM4.1-8B,0,,,0.14492581602373877,0.1457566765578635,0.15313390313390318,0.8311965811965812,0.8809007584226928,8425,True
