mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.7043163740815528,0.2116332570766382,0.7044159544159544,0.09515887254765502,semantic_embedding_kmeans,4,0.6880665947178989,0.7206995531769907,0.0,0.0033650228981536266,0.8754825271418087,2.0,1.6706308107096737,k_lambda,,0.2,,,
0.6982709954123931,0.2176786357457977,0.6983618233618234,0.08679510181926771,flat_routecode_utility_oracle,4,0.6802563080855485,0.7114667696362037,0.0,-0.02510420691353001,1.559606760484448,2.0,1.9604983324404126,k_lambda,,0.2,,,
0.8386571569347577,0.07729247422343305,0.8386752136752137,0.017255003952204917,regret_routecode_utility_oracle,4,0.8247322233012767,0.8518684555927706,0.0,0.6360100281879572,1.0497417599471068,2.0,1.0497417599471066,k_lambda,,0.2,,,
0.7053864668694445,0.21056316428874644,0.7054843304843305,0.0935183770163519,d2_embedding_centroid,4,0.6884263361453811,0.7205336702546332,0.0,0.008404362725405394,0.693381063771872,2.0,1.4883691682335902,k_lambda,,0.2,,,
0.7153686521638177,0.20058097899437322,0.7154558404558404,0.08331704867323797,semantic_embedding_kmeans,8,0.6998479277623131,0.7269705175304736,0.0,0.05541301887759699,1.8531120661901295,3.0,2.7965438729300303,k_lambda,,0.2,,,
0.7299781737460826,0.18597145741210827,0.73005698005698,0.07530723550684468,flat_routecode_utility_oracle,8,0.7173090508246475,0.7432112129873985,0.0,0.12421298164685508,2.1680154008840433,3.0,2.907925005249957,k_lambda,,0.2,,,
0.879263087285114,0.036686543873076925,0.8792735042735043,0.009954464167246362,regret_routecode_utility_oracle,8,0.8657121979787697,0.8899640141386467,0.0,0.8272337093047275,2.173853018777228,3.0,2.173853018777228,k_lambda,,0.2,,,
0.7050297069450855,0.2109199242131054,0.7051282051282052,0.09412476981497457,d2_embedding_centroid,8,0.6846910442598254,0.721974827262776,0.0,0.006724289262680918,1.4794171572316197,3.0,2.5934419975547582,k_lambda,,0.2,,,
0.7235651087174502,0.19238452244074075,0.7236467236467237,0.07799114854739692,semantic_embedding_kmeans,16,0.7068290068598807,0.7390663661125214,0.0,0.0940122230030978,2.4655075604640535,4.0,3.890203506504081,k_lambda,,0.2,,,
0.7367427141083334,0.17920691704985756,0.7368233618233618,0.0770668795376521,flat_routecode_utility_oracle,16,0.719255630474261,0.7515332637322614,0.0,0.15606892726789176,2.4013033039152782,4.0,3.74590681838555,k_lambda,,0.2,,,
0.9113199169527778,0.004629714205413105,0.9113247863247863,0.004653167245645281,regret_routecode_utility_oracle,16,0.9005831610616204,0.9205967566160452,0.0,0.9781974951629223,2.626796478058317,4.0,2.626796478058317,k_lambda,,0.2,,,
0.7139512853676638,0.20199834579052708,0.7140313390313391,0.07649920463122735,d2_embedding_centroid,16,0.6923579812971208,0.7307289838791986,0.0,0.04873827718556597,2.3546084746228995,4.0,3.549620625595529,k_lambda,,0.2,,,
