mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,sensitivity,variant
0.5544313991310212,0.04941031113296128,0.6386083678810213,0.41409370695592285,d2_embedding_centroid,3,0.5271619921317575,0.5808509066801566,0.8569583982137595,0.8185884384460997,1.5642752467494139,1.584962500721156,1.564275246749414,model_pool_auto,complementary_size_3
0.33147587696354675,0.1168865824732681,0.4881008769635468,0.3625830497488252,best_single,,0.3107564266478084,0.3551441653082996,0.0,0.0,0.0,0.0,,model_pool_auto,dominated_size_3
0.40328308030951293,0.04507937912730202,0.582110111559513,0.41398020985253603,kNN,,0.38256233388915484,0.4236548671932032,0.990057238708866,0.6143323025325715,1.5759486093621593,0.0,,model_pool_auto,dominated_size_3
0.3732873910326551,0.07507506840415985,0.563551000407655,0.4404556088964512,d2_embedding_centroid,3,0.3521891062806958,0.39396310094320114,0.576485230403055,0.3577101253573789,1.5628259459053377,1.584962500721156,1.5628259459053377,model_pool_auto,dominated_size_3
0.33147587696354675,0.31667723463065306,0.4881008769635468,0.7704889807162535,best_single,,0.3107564266478084,0.3551441653082996,0.0,0.0,0.0,0.0,,model_pool_auto,complementary_size_4
0.6332139651205305,0.014939146473669366,0.7282892411621973,0.46770600177915517,kNN,,0.6112096538141119,0.6521985586420473,1.0,0.9528253223156592,1.916651800106408,0.0,,model_pool_auto,complementary_size_4
0.5581762881407865,0.08997682345341351,0.6524768610574531,0.4638949867998164,d2_embedding_centroid,4,0.5341272294459319,0.5871590780650806,0.7513151971033084,0.7158721448406128,1.9404200050279703,2.0,1.9404200050279703,model_pool_auto,complementary_size_4
0.33147587696354675,0.17288623562853397,0.4881008769635468,0.3625830497488252,best_single,,0.3107564266478084,0.3551441653082996,0.0,0.0,0.0,0.0,,model_pool_auto,dominated_size_4
0.45378636089591423,0.0505757516961665,0.593099886937581,0.3225074103332793,kNN,,0.4329990598957948,0.4753380827845665,1.0,0.7074622423682453,1.9618229370197393,0.0,,model_pool_auto,dominated_size_4
0.40640420221521756,0.09795791037686322,0.5028998949235509,0.22338517190622806,d2_embedding_centroid,4,0.38243284614749007,0.42989560354799317,0.6126075446901429,0.4333967072581935,1.5625562902277408,2.0,1.9414856353409413,model_pool_auto,dominated_size_4
0.33147587696354675,0.3350031108968414,0.4881008769635468,0.3625830497488252,best_single,,0.3107564266478084,0.3551441653082996,0.0,0.0,0.0,0.0,,model_pool_auto,complementary_size_5
0.6549229312732485,0.011556056587139707,0.7693260093982486,0.26484033179387456,kNN,,0.6381803881030269,0.6726148445805953,1.0,0.9655046290280622,2.1551838850092198,0.0,,model_pool_auto,complementary_size_5
0.5631192259918303,0.10335976186855798,0.664666111408497,0.2350785596607789,d2_embedding_centroid,5,0.5424578150839144,0.5884776147700289,0.716170841384396,0.6914662625315564,1.9157461294132252,2.321928094887362,2.2157461294132252,model_pool_auto,complementary_size_5
0.33147587696354675,0.24335327069360974,0.4881008769635468,0.3625830497488252,best_single,,0.3107564266478084,0.3551441653082996,0.0,0.0,0.0,0.0,,model_pool_auto,dominated_size_5
0.5338631647034201,0.040965982953736435,0.6595847324117535,0.2910423587479069,kNN,,0.5103187158991691,0.5567390953909879,1.0,0.8316604381894085,2.193522277282956,0.0,,model_pool_auto,dominated_size_5
0.42501429998692686,0.14981484767022973,0.5221752479035935,0.2249252214659969,d2_embedding_centroid,5,0.399240879646886,0.4539844902384342,0.4621753869423076,0.384372984824799,1.7872302756749578,2.321928094887362,2.215746129413225,model_pool_auto,dominated_size_5
0.2554506027776641,0.40272263557670807,0.4189607782162606,0.418913136499786,best_single,,0.22211306283299156,0.296125712462521,0.0,0.0,0.0,0.0,,domain_granularity,domain:data_transformation
0.6431702704179442,0.01500296793642814,0.7509561476109265,0.27614746155201486,kNN,,0.59560789187852,0.6905626412223517,1.0,0.9627461517901929,1.146339324079911,0.0,,domain_granularity,domain:data_transformation
0.6431702704179442,0.01500296793642814,0.7509561476109265,0.27614746155201486,d2_embedding_centroid,16,0.59560789187852,0.6905626412223517,1.0,0.9627461517901929,1.146339324079911,4.0,2.0974153575490133,domain_granularity,domain:data_transformation
0.2743035604847881,0.4446419555810065,0.4103376588454438,0.38104789456766314,best_single,,0.24784399543069083,0.30130403274180173,0.0,0.0,0.0,0.0,,domain_granularity,domain:general_knowledge
0.7095270697324555,0.009418446333339157,0.7471372951422915,0.10535077145612343,kNN,,0.6812500969729876,0.7403093465267688,1.0,0.978817909072408,1.0414310081453881,0.0,,domain_granularity,domain:general_knowledge
0.7095270697324555,0.009418446333339157,0.7471372951422915,0.10535077145612343,d2_embedding_centroid,16,0.6812500969729876,0.7403093465267688,1.0,0.978817909072408,1.0414310081453881,4.0,2.0031327545236075,domain_granularity,domain:general_knowledge
0.6279689097258834,0.00718124234040669,0.8015468624817889,0.4018287213369112,best_single,,0.5976898919083342,0.6548503720027681,0.0,0.0,0.0,0.0,,domain_granularity,domain:instruction_following
0.6222626599528582,0.012887492113431693,0.7888254552284489,0.3855888031011194,kNN,,0.5928210210402273,0.6484089954264661,0.0,-0.7946048194081621,0.8119537917221488,0.0,,domain_granularity,domain:instruction_following
0.6222626599528582,0.012887492113431693,0.7888254552284489,0.3855888031011194,d2_embedding_centroid,16,0.5928210210402273,0.6484089954264661,0.0,-0.7946048194081621,0.8119537917221488,4.0,2.387844423078244,domain_granularity,domain:instruction_following
0.17854218359451915,0.5419886993822439,0.33019999381349724,0.40330233544032046,best_single,,0.14797545743200577,0.20766551690576882,0.0,0.0,0.0,0.0,,domain_granularity,domain:symbolic_math
0.7175607826416962,0.0029701003350668578,0.8075324979701632,0.23926102363702573,kNN,,0.6925556116961042,0.7409478995974754,1.0,0.994519995825647,0.5787819343401657,0.0,,domain_granularity,domain:symbolic_math
0.7162255691364252,0.004305313840337984,0.8075952406692718,0.24297859677919026,d2_embedding_centroid,16,0.6917641413682231,0.7399986484554572,0.9975228804578705,0.9920564509089488,0.5823602189801149,4.0,2.436776005479878,domain_granularity,domain:symbolic_math
0.16124424551941538,0.3062412804624634,0.34380424551941546,0.42852448241866575,best_single,,0.1066294041773101,0.21480226394004945,0.0,0.0,0.0,0.0,,domain_granularity,domain:systems_debugging
0.45314428131144413,0.01434124467043465,0.756205660621789,0.7113782904801296,kNN,,0.3975006199781743,0.5063243241797055,1.0,0.9531701126354435,1.3754446716614537,0.0,,domain_granularity,domain:systems_debugging
0.45314428131144413,0.01434124467043465,0.756205660621789,0.7113782904801296,d2_embedding_centroid,16,0.3975006199781743,0.5063243241797055,1.0,0.9531701126354435,1.3754446716614537,4.0,2.302611466305703,domain_granularity,domain:systems_debugging
0.2554506027776641,0.40272263557670807,0.4189607782162606,0.418913136499786,best_single,,0.22211306283299156,0.296125712462521,0.0,0.0,0.0,0.0,,domain_granularity,dataset:synthetic_data
0.6431702704179442,0.01500296793642814,0.7509561476109265,0.27614746155201486,kNN,,0.59560789187852,0.6905626412223517,1.0,0.9627461517901929,1.146339324079911,0.0,,domain_granularity,dataset:synthetic_data
0.6431702704179442,0.01500296793642814,0.7509561476109265,0.27614746155201486,d2_embedding_centroid,16,0.59560789187852,0.6905626412223517,1.0,0.9627461517901929,1.146339324079911,4.0,2.0974153575490133,domain_granularity,dataset:synthetic_data
0.16124424551941538,0.3062412804624634,0.34380424551941546,0.42852448241866575,best_single,,0.1066294041773101,0.21480226394004945,0.0,0.0,0.0,0.0,,domain_granularity,dataset:synthetic_debug
0.45314428131144413,0.01434124467043465,0.756205660621789,0.7113782904801296,kNN,,0.3975006199781743,0.5063243241797055,1.0,0.9531701126354435,1.3754446716614537,0.0,,domain_granularity,dataset:synthetic_debug
0.45314428131144413,0.01434124467043465,0.756205660621789,0.7113782904801296,d2_embedding_centroid,16,0.3975006199781743,0.5063243241797055,1.0,0.9531701126354435,1.3754446716614537,4.0,2.302611466305703,domain_granularity,dataset:synthetic_debug
0.2743035604847881,0.4446419555810065,0.4103376588454438,0.38104789456766314,best_single,,0.24784399543069083,0.30130403274180173,0.0,0.0,0.0,0.0,,domain_granularity,dataset:synthetic_easy
0.7095270697324555,0.009418446333339157,0.7471372951422915,0.10535077145612343,kNN,,0.6812500969729876,0.7403093465267688,1.0,0.978817909072408,1.0414310081453881,0.0,,domain_granularity,dataset:synthetic_easy
0.7095270697324555,0.009418446333339157,0.7471372951422915,0.10535077145612343,d2_embedding_centroid,16,0.6812500969729876,0.7403093465267688,1.0,0.978817909072408,1.0414310081453881,4.0,2.0031327545236075,domain_granularity,dataset:synthetic_easy
0.6279689097258834,0.00718124234040669,0.8015468624817889,0.4018287213369112,best_single,,0.5976898919083342,0.6548503720027681,0.0,0.0,0.0,0.0,,domain_granularity,dataset:synthetic_instructions
0.6222626599528582,0.012887492113431693,0.7888254552284489,0.3855888031011194,kNN,,0.5928210210402273,0.6484089954264661,0.0,-0.7946048194081621,0.8119537917221488,0.0,,domain_granularity,dataset:synthetic_instructions
