mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,new_model_id,examples_per_label,calibration_query_count,new_model_evaluations,labels_switching_to_new_model
0.6491741585369953,0.026914813291723138,0.7624541012453288,0.26224030073461896,direct_retraining_budgeted_svm,,0.6304452377580557,0.6695828394575207,0.973518282544399,0.921898460352316,2.160619268561272,0.0,,general_8b,1,16,16,
0.6564317308100315,0.019657241018687044,0.7721940485183649,0.26798693823259334,direct_retraining_budgeted_knn,,0.6392837398229132,0.6736412586682079,0.995757557052576,0.942958519825319,2.1650800631860485,0.0,,general_8b,1,16,16,
0.6280723883439596,0.04801658348475895,0.7463879195939597,0.2738975652244369,direct_retraining_budgeted_mlp,,0.6085155410572086,0.6496556750968703,0.908856431132334,0.8606652382041801,2.159070203486644,0.0,,general_8b,1,16,16,
0.6487475388287083,0.027341433000010275,0.7650388304953749,0.26921150002700805,direct_retraining_budgeted_gradient_boosting,,0.6302589316504167,0.6686398998094419,0.972210997897928,0.9206604931518707,2.1778655919999297,0.0,,general_8b,1,16,16,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6495405007014596,0.6796569063491208,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.7868578835485254,general_8b,2,32,32,2
0.6490444820424812,0.027044489786237327,0.7623306591258145,0.26225473316048187,direct_retraining_budgeted_logistic,,0.6333910035154735,0.6668089275882443,0.9731209167242236,0.9215221644528092,2.159783755714232,0.0,,general_8b,2,32,32,
0.649778537692409,0.026310434136309443,0.7629405741507426,0.26196735064549237,direct_retraining_budgeted_svm,,0.6317368051131831,0.6664448114641964,0.9753702729123354,0.9236522508043304,2.1614271280902577,0.0,,general_8b,2,32,32,
0.6554380903383681,0.0206508814903504,0.7701257622133681,0.2654991593744936,direct_retraining_budgeted_knn,,0.6392698296179148,0.6703650171142165,0.9927127588224768,0.9400751689414759,2.1593328634707105,0.0,,general_8b,2,32,32,
0.6225259171352538,0.053563054693464764,0.7411598025519204,0.27463454734510884,direct_retraining_budgeted_mlp,,0.6031392459289573,0.6414948385203858,0.8918604590466843,0.8445704603464907,2.181990790439715,0.0,,general_8b,2,32,32,
0.646913911589596,0.02917506023912268,0.761026052214596,0.2641668185869389,direct_retraining_budgeted_gradient_boosting,,0.6305725687934103,0.6645347957284715,0.9665922402773126,0.9153396644705645,2.2026756489390094,0.0,,general_8b,2,32,32,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6510966220189438,0.6821633874770408,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.7868578835485254,general_8b,4,64,64,2
0.6496135655501233,0.02647540627859525,0.7631300499251235,0.262787888915897,direct_retraining_budgeted_logistic,,0.6332367297662315,0.667958339903562,0.9748647511454871,0.9231735338178205,2.181586584668225,0.0,,general_8b,4,64,64,
0.6491738498240529,0.02691512200466563,0.7614249748240529,0.2598586128666343,direct_retraining_budgeted_svm,,0.6309492937168643,0.6676795482487912,0.9735173365597622,0.9218975645275577,2.1586956924245335,0.0,,general_8b,4,64,64,
0.6552053631317857,0.020883608696932916,0.7706991287567857,0.26736524671852213,direct_retraining_budgeted_knn,,0.6397625144429461,0.6711402403357519,0.9919996161849676,0.9393998399709577,2.1669117399369884,0.0,,general_8b,4,64,64,
0.6264426823543104,0.049646289474408065,0.7413234740209771,0.26594622697563874,direct_retraining_budgeted_mlp,,0.607890361074358,0.6492689686550845,0.9038625464684386,0.8559361492231395,2.2139329045512155,0.0,,general_8b,4,64,64,
0.6479328182569709,0.02815615357174752,0.7601057765903043,0.25967765894236483,direct_retraining_budgeted_gradient_boosting,,0.6293199384245783,0.6657810114181975,0.969714461348145,0.9182963329273263,2.193031287914581,0.0,,general_8b,4,64,64,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6515515167998712,0.6820885863268733,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.7868578835485254,general_8b,8,128,128,2
0.6526909519575058,0.02339801987121282,0.7657672019575057,0.2617687570896127,direct_retraining_budgeted_logistic,,0.635560970507422,0.6689303493442126,0.9842947421268765,0.9321035090661103,2.223650956597136,0.0,,general_8b,8,128,128,
0.6520721289461494,0.024016842882569098,0.7649346966544829,0.26127408780316536,direct_retraining_budgeted_svm,,0.6346637692077254,0.6706162346602627,0.9823984916585674,0.9303078053607752,2.191487868296724,0.0,,general_8b,8,128,128,
0.660227988610248,0.015860983218470615,0.7759703271519146,0.267940686949711,direct_retraining_budgeted_knn,,0.6452711774981612,0.6758971207007087,1.0073903753210882,0.9539745196720509,2.2501507943169123,0.0,,general_8b,8,128,128,
0.6311390908640581,0.04494988096466056,0.749418309614058,0.2738135026737968,direct_retraining_budgeted_mlp,,0.6137868407425838,0.6509620575175649,0.9182536836313236,0.8695642108949836,2.234153305639501,0.0,,general_8b,8,128,128,
0.649096929507767,0.02699204232095153,0.7615164555494336,0.26024845716523526,direct_retraining_budgeted_gradient_boosting,,0.6312283880875601,0.6655319711111782,0.9732816307390301,0.9216743567695471,2.211205187810128,0.0,,general_8b,8,128,128,
