heldout_model,heldout_model_type,method,budget,seed,acquisition,n_new_model_evals,group_count,n_test_queries,mean_quality,mean_utility,query_oracle_mean_utility,query_oracle_regret,new_model_selection_rate,frontier_call_rate,remote_cost_per_1k_queries,mean_normalized_cost,training_time_s,full_calibration_mean_utility,regret_to_full_calibration
gemini-3.5-flash,frontier,uniform_predicted_utility_state,40,19,uniform_group,40,6,172,0.6162790697674418,0.5348619016366936,0.7347558481518913,0.19989394651519776,0.0,0.20348837209302326,1.6775290697674416,0.23262048037356656,0.0,0.5627321460337803,0.02787024439708674
gemini-3.5-flash,frontier,random_query_predicted_utility_state,40,18,random_query,40,6,172,0.622093023255814,0.5318059874728851,0.7347558481518913,0.20294986067900622,0.313953488372093,0.5174418604651163,1.8602848837209303,0.2579629593797969,0.0,0.5627321460337803,0.0309261585608952
gemini-3.5-flash,frontier,random_query_predicted_utility_state,40,19,random_query,40,6,172,0.6162790697674418,0.5275288964317867,0.7347558481518913,0.20722695172010464,0.3081395348837209,0.5116279069767442,1.8286191860465117,0.25357192381615773,0.0,0.5627321460337803,0.035203249601993614
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,80,17,direct_regressor,80,0,172,0.5930232558139535,0.5637279176562455,0.7347558481518913,0.1710279304956458,0.29651162790697677,0.36627906976744184,0.6036046511627907,0.08370096616488008,0.03410088699456537,0.5608785949383663,-0.002849322717879188
gemini-3.5-flash,frontier,uniform_predicted_utility_state,80,17,uniform_group,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,80,17,validation_selected:pilot_gain_active,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,random_query_predicted_utility_state,80,18,random_query,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,80,18,uniform_group,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,80,18,validation_selected:pilot_gain_active,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,random_query_predicted_utility_state,80,19,random_query,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,80,19,uniform_group,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,80,19,validation_selected:pilot_gain_active,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,80,19,direct_regressor,80,0,172,0.5755813953488372,0.5576250912519886,0.7347558481518913,0.17713075689990276,0.27325581395348836,0.313953488372093,0.3699738372093024,0.05130372599099621,0.03392858499864815,0.5608785949383663,0.003253503686377779
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,80,18,direct_regressor,80,0,172,0.5755813953488372,0.5504821304532579,0.7347558481518913,0.18427371769863343,0.22093023255813954,0.28488372093023256,0.5171482558139534,0.07171218541594106,0.03393011199659668,0.5608785949383663,0.010396464485108448
gemini-3.5-flash,frontier,random_query_predicted_utility_state,80,17,random_query,80,6,172,0.5930232558139535,0.5039357430757985,0.7347558481518913,0.23082010507609285,0.20348837209302326,0.4069767441860465,1.8355697674418605,0.2545357506804432,0.0,0.5627321460337803,0.05879640295798183
gemini-3.5-flash,frontier,uniform_predicted_utility_state,160,17,uniform_group,160,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,160,17,validation_selected:pilot_gain_active,160,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,random_query_predicted_utility_state,160,18,random_query,160,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
