heldout_model,heldout_model_type,method,budget,seed,acquisition,n_new_model_evals,group_count,n_test_queries,mean_quality,mean_utility,query_oracle_mean_utility,query_oracle_regret,new_model_selection_rate,frontier_call_rate,remote_cost_per_1k_queries,mean_normalized_cost,training_time_s,full_calibration_mean_utility,regret_to_full_calibration
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,20,18,direct_regressor,20,0,172,0.7325581395348837,0.665519728353686,0.8462551670711981,0.18073543871751208,0.09302325581395349,0.37790697674418605,1.3812674418604638,0.19153831766056506,0.07917028199881315,0.6636797769356672,-0.001839951418018848
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,20,19,direct_regressor,20,0,172,0.7267441860465116,0.6612400977436855,0.8462551670711981,0.18501506932751255,0.06395348837209303,0.36627906976744184,1.3496540697674402,0.18715453800807474,0.07736914400447858,0.6636797769356672,0.002439679191981625
gemini-3.5-flash,frontier,uniform_predicted_utility_state,20,18,uniform_group,20,6,172,0.7034883720930233,0.6400321639354444,0.8462551670711981,0.2062230031357537,0.5348837209302325,0.7267441860465116,1.3074593023255796,0.18130345187879698,0.0,0.6960180768933092,0.055985912957864814
gemini-3.5-flash,frontier,uniform_predicted_utility_state,40,17,uniform_group,40,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,40,18,adaptive_value,40,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,40,19,uniform_group,40,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,40,19,adaptive_value,40,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,40,17,adaptive_value,40,6,172,0.7616279069767442,0.6894084930608742,0.8462551670711981,0.15684667401032393,0.0,0.37790697674418605,1.4880174418604626,0.20634118261677142,0.0,0.6960180768933092,0.00660958383243504
gemini-3.5-flash,frontier,random_query_predicted_utility_state,40,18,random_query,40,6,172,0.7616279069767442,0.6894084930608742,0.8462551670711981,0.15684667401032393,0.0,0.37790697674418605,1.4880174418604626,0.20634118261677142,0.0,0.6960180768933092,0.00660958383243504
gemini-3.5-flash,frontier,uniform_predicted_utility_state,40,18,uniform_group,40,6,172,0.7616279069767442,0.6894084930608742,0.8462551670711981,0.15684667401032393,0.0,0.37790697674418605,1.4880174418604626,0.20634118261677142,0.0,0.6960180768933092,0.00660958383243504
gemini-3.5-flash,frontier,random_query_predicted_utility_state,40,19,random_query,40,6,172,0.7441860465116279,0.6863990026665756,0.8462551670711981,0.15985616440462247,0.3546511627906977,0.5465116279069767,1.1906511627906962,0.1651058395572924,0.0,0.6960180768933092,0.009619074226733582
