method,split,n_queries,state_accuracy,balanced_state_accuracy,frontier_precision,frontier_recall,frontier_f1,mean_utility,oracle_utility,oracle_utility_ratio,oracle_regret,frontier_call_rate,local_call_rate,actual_probe_rate,mean_confidence,confidence_threshold
active_probe::knn::probe_only::rf::rate_0.5,test,170,0.8647058823529412,0.5333333333333333,0.2857142857142857,0.1,0.14814814814814814,0.4670687674473838,0.7316353287183842,0.6383901229394631,0.2645665612710004,0.041176470588235294,0.9588235294117647,0.2411764705882353,0.9097254463456927,0.81
active_probe::knn::probe_only::rf::rate_0.75,test,170,0.8647058823529412,0.5333333333333333,0.2857142857142857,0.1,0.14814814814814814,0.4670687674473838,0.7316353287183842,0.6383901229394631,0.2645665612710004,0.041176470588235294,0.9588235294117647,0.2411764705882353,0.9097254463456927,0.81
active_probe::knn::probe_only::rf::rate_1,test,170,0.8647058823529412,0.5333333333333333,0.2857142857142857,0.1,0.14814814814814814,0.4670687674473838,0.7316353287183842,0.6383901229394631,0.2645665612710004,0.041176470588235294,0.9588235294117647,0.2411764705882353,0.9097254463456927,0.81
text_only::histgb,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0,0.971091060743367,
active_probe::histgb::probe_only::histgb::rate_0.1,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9721081385401229,0.51
active_probe::histgb::semantic_plus_probe::rf::rate_0.1,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9713979280014169,0.51
active_probe::histgb::semantic_plus_probe::rf::rate_0.2,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9713979280014169,0.51
active_probe::histgb::semantic_plus_probe::rf::rate_0.3,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9713979280014169,0.51
active_probe::histgb::semantic_plus_probe::rf::rate_0.5,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9713979280014169,0.51
active_probe::histgb::semantic_plus_probe::rf::rate_0.75,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9713979280014169,0.51
active_probe::histgb::semantic_plus_probe::rf::rate_1,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9713979280014169,0.51
active_probe::histgb::semantic_plus_probe::extratrees::rate_0.1,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9715721702243562,0.51
active_probe::histgb::semantic_plus_probe::extratrees::rate_0.2,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9715721702243562,0.51
active_probe::histgb::semantic_plus_probe::extratrees::rate_0.3,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9715721702243562,0.51
active_probe::histgb::semantic_plus_probe::extratrees::rate_0.5,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9715721702243562,0.51
active_probe::histgb::semantic_plus_probe::extratrees::rate_0.75,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9715721702243562,0.51
active_probe::histgb::semantic_plus_probe::extratrees::rate_1,test,170,0.8647058823529412,0.5116666666666667,0.2,0.05,0.08,0.46508483535436546,0.7316353287183842,0.6356784822967215,0.2665504933640187,0.029411764705882353,0.9705882352941176,0.0058823529411764705,0.9715721702243562,0.51
active_probe::histgb::semantic_plus_probe::logreg::rate_0.1,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.973602377497519,0.51
active_probe::histgb::semantic_plus_probe::logreg::rate_0.2,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.973602377497519,0.51
active_probe::histgb::semantic_plus_probe::logreg::rate_0.3,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.973602377497519,0.51
active_probe::histgb::semantic_plus_probe::logreg::rate_0.5,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.973602377497519,0.51
active_probe::histgb::semantic_plus_probe::logreg::rate_0.75,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.973602377497519,0.51
active_probe::histgb::semantic_plus_probe::logreg::rate_1,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.973602377497519,0.51
active_probe::histgb::semantic_plus_probe::histgb::rate_0.1,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.9724997506672143,0.51
active_probe::histgb::semantic_plus_probe::histgb::rate_0.2,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.9724997506672143,0.51
active_probe::histgb::semantic_plus_probe::histgb::rate_0.3,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.9724997506672143,0.51
active_probe::histgb::semantic_plus_probe::histgb::rate_0.5,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.9724997506672143,0.51
active_probe::histgb::semantic_plus_probe::histgb::rate_0.75,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.9724997506672143,0.51
active_probe::histgb::semantic_plus_probe::histgb::rate_1,test,170,0.8588235294117647,0.5083333333333333,0.16666666666666666,0.05,0.07692307692307693,0.4635117633021244,0.7316353287183842,0.6335284056253331,0.26812356541625976,0.03529411764705882,0.9647058823529412,0.0058823529411764705,0.9724997506672143,0.51
active_probe::knn::semantic_pca8_plus_probe::rf::rate_0.2,test,170,0.8529411764705882,0.505,0.14285714285714285,0.05,0.07407407407407407,0.4668603568125133,0.7316353287183842,0.6381052670465204,0.26477497190587085,0.041176470588235294,0.9588235294117647,0.19411764705882353,0.9106783346427934,0.8
active_probe::histgb::probe_only::logreg::rate_0.1,test,170,0.8470588235294118,0.5883333333333334,0.3125,0.25,0.2777777777777778,0.4761505029626881,0.7316353287183842,0.6508030493781206,0.25548482575569603,0.09411764705882353,0.9058823529411765,0.12352941176470589,0.971676941416255,0.96
active_probe::histgb::probe_only::logreg::rate_0.2,test,170,0.8470588235294118,0.5883333333333334,0.3125,0.25,0.2777777777777778,0.4761505029626881,0.7316353287183842,0.6508030493781206,0.25548482575569603,0.09411764705882353,0.9058823529411765,0.12352941176470589,0.971676941416255,0.96
active_probe::histgb::probe_only::logreg::rate_0.3,test,170,0.8470588235294118,0.5883333333333334,0.3125,0.25,0.2777777777777778,0.4761505029626881,0.7316353287183842,0.6508030493781206,0.25548482575569603,0.09411764705882353,0.9058823529411765,0.12352941176470589,0.971676941416255,0.96
active_probe::histgb::probe_only::logreg::rate_0.5,test,170,0.8470588235294118,0.5883333333333334,0.3125,0.25,0.2777777777777778,0.4761505029626881,0.7316353287183842,0.6508030493781206,0.25548482575569603,0.09411764705882353,0.9058823529411765,0.12352941176470589,0.971676941416255,0.96
active_probe::histgb::probe_only::logreg::rate_0.75,test,170,0.8470588235294118,0.5883333333333334,0.3125,0.25,0.2777777777777778,0.4761505029626881,0.7316353287183842,0.6508030493781206,0.25548482575569603,0.09411764705882353,0.9058823529411765,0.12352941176470589,0.971676941416255,0.96
active_probe::histgb::probe_only::logreg::rate_1,test,170,0.8470588235294118,0.5883333333333334,0.3125,0.25,0.2777777777777778,0.4761505029626881,0.7316353287183842,0.6508030493781206,0.25548482575569603,0.09411764705882353,0.9058823529411765,0.12352941176470589,0.971676941416255,0.96
active_probe::knn::probe_only::logreg::rate_0.1,test,170,0.8470588235294118,0.48,0.0,0.0,0.0,0.4737050759508943,0.7316353287183842,0.6474606369551482,0.2579302527674899,0.03529411764705882,0.9647058823529412,0.06470588235294118,0.9119918142244645,0.67
active_probe::knn::probe_only::logreg::rate_0.2,test,170,0.8470588235294118,0.48,0.0,0.0,0.0,0.4737050759508943,0.7316353287183842,0.6474606369551482,0.2579302527674899,0.03529411764705882,0.9647058823529412,0.06470588235294118,0.9119918142244645,0.67
active_probe::knn::probe_only::logreg::rate_0.3,test,170,0.8470588235294118,0.48,0.0,0.0,0.0,0.4737050759508943,0.7316353287183842,0.6474606369551482,0.2579302527674899,0.03529411764705882,0.9647058823529412,0.06470588235294118,0.9119918142244645,0.67
active_probe::knn::probe_only::logreg::rate_0.5,test,170,0.8470588235294118,0.48,0.0,0.0,0.0,0.4737050759508943,0.7316353287183842,0.6474606369551482,0.2579302527674899,0.03529411764705882,0.9647058823529412,0.06470588235294118,0.9119918142244645,0.67
active_probe::knn::probe_only::logreg::rate_0.75,test,170,0.8470588235294118,0.48,0.0,0.0,0.0,0.4737050759508943,0.7316353287183842,0.6474606369551482,0.2579302527674899,0.03529411764705882,0.9647058823529412,0.06470588235294118,0.9119918142244645,0.67
active_probe::knn::probe_only::logreg::rate_1,test,170,0.8470588235294118,0.48,0.0,0.0,0.0,0.4737050759508943,0.7316353287183842,0.6474606369551482,0.2579302527674899,0.03529411764705882,0.9647058823529412,0.06470588235294118,0.9119918142244645,0.67
active_probe::knn::semantic_pca8_plus_probe::rf::rate_0.3,test,170,0.8470588235294118,0.5016666666666667,0.125,0.05,0.07142857142857142,0.46333593313104043,0.7316353287183842,0.6332880807473751,0.26829939558734367,0.047058823529411764,0.9529411764705882,0.2411764705882353,0.9101542305698956,0.81
active_probe::knn::semantic_pca8_plus_probe::rf::rate_0.5,test,170,0.8470588235294118,0.5016666666666667,0.125,0.05,0.07142857142857142,0.46333593313104043,0.7316353287183842,0.6332880807473751,0.26829939558734367,0.047058823529411764,0.9529411764705882,0.2411764705882353,0.9101542305698956,0.81
active_probe::knn::semantic_pca8_plus_probe::rf::rate_0.75,test,170,0.8470588235294118,0.5016666666666667,0.125,0.05,0.07142857142857142,0.46333593313104043,0.7316353287183842,0.6332880807473751,0.26829939558734367,0.047058823529411764,0.9529411764705882,0.2411764705882353,0.9101542305698956,0.81
active_probe::knn::semantic_pca8_plus_probe::rf::rate_1,test,170,0.8470588235294118,0.5016666666666667,0.125,0.05,0.07142857142857142,0.46333593313104043,0.7316353287183842,0.6332880807473751,0.26829939558734367,0.047058823529411764,0.9529411764705882,0.2411764705882353,0.9101542305698956,0.81
always_probe::semantic_plus_probe::logreg,test,170,0.8411764705882353,0.5633333333333334,0.26666666666666666,0.2,0.22857142857142856,0.4775482475409575,0.7316353287183842,0.6527134882585364,0.2540870811774267,0.08823529411764706,0.9117647058823529,1.0,0.9519287385135198,
active_probe::knn::semantic_plus_probe::logreg::rate_0.5,test,170,0.8411764705882353,0.5416666666666666,0.23076923076923078,0.15,0.18181818181818182,0.4756499636540503,0.7316353287183842,0.6501189116813878,0.2559853650643339,0.07647058823529412,0.9235294117647059,0.3588235294117647,0.9522212678809785,0.87
active_probe::knn::semantic_plus_probe::logreg::rate_0.75,test,170,0.8411764705882353,0.5416666666666666,0.23076923076923078,0.15,0.18181818181818182,0.4756499636540503,0.7316353287183842,0.6501189116813878,0.2559853650643339,0.07647058823529412,0.9235294117647059,0.3588235294117647,0.9522212678809785,0.87
active_probe::knn::semantic_plus_probe::logreg::rate_1,test,170,0.8411764705882353,0.5416666666666666,0.23076923076923078,0.15,0.18181818181818182,0.4756499636540503,0.7316353287183842,0.6501189116813878,0.2559853650643339,0.07647058823529412,0.9235294117647059,0.3588235294117647,0.9522212678809785,0.87
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_0.1,test,170,0.8411764705882353,0.585,0.29411764705882354,0.25,0.2702702702702703,0.47263178916162263,0.7316353287183842,0.6459936673500148,0.25900353955676153,0.1,0.9,0.12352941176470589,0.9748419337153303,0.96
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_0.2,test,170,0.8411764705882353,0.585,0.29411764705882354,0.25,0.2702702702702703,0.47263178916162263,0.7316353287183842,0.6459936673500148,0.25900353955676153,0.1,0.9,0.12352941176470589,0.9748419337153303,0.96
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_0.3,test,170,0.8411764705882353,0.585,0.29411764705882354,0.25,0.2702702702702703,0.47263178916162263,0.7316353287183842,0.6459936673500148,0.25900353955676153,0.1,0.9,0.12352941176470589,0.9748419337153303,0.96
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_0.5,test,170,0.8411764705882353,0.585,0.29411764705882354,0.25,0.2702702702702703,0.47263178916162263,0.7316353287183842,0.6459936673500148,0.25900353955676153,0.1,0.9,0.12352941176470589,0.9748419337153303,0.96
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_0.75,test,170,0.8411764705882353,0.585,0.29411764705882354,0.25,0.2702702702702703,0.47263178916162263,0.7316353287183842,0.6459936673500148,0.25900353955676153,0.1,0.9,0.12352941176470589,0.9748419337153303,0.96
active_probe::histgb::semantic_pca8_plus_probe::logreg::rate_1,test,170,0.8411764705882353,0.585,0.29411764705882354,0.25,0.2702702702702703,0.47263178916162263,0.7316353287183842,0.6459936673500148,0.25900353955676153,0.1,0.9,0.12352941176470589,0.9748419337153303,0.96
active_probe::knn::semantic_pca8_plus_probe::logreg::rate_0.1,test,170,0.8411764705882353,0.4766666666666667,0.0,0.0,0.0,0.4701863621498288,0.7316353287183842,0.6426512549270423,0.26144896656855543,0.041176470588235294,0.9588235294117647,0.06470588235294118,0.9171727135647985,0.67
active_probe::knn::semantic_pca8_plus_probe::logreg::rate_0.2,test,170,0.8411764705882353,0.4766666666666667,0.0,0.0,0.0,0.4701863621498288,0.7316353287183842,0.6426512549270423,0.26144896656855543,0.041176470588235294,0.9588235294117647,0.06470588235294118,0.9171727135647985,0.67
active_probe::knn::semantic_pca8_plus_probe::logreg::rate_0.3,test,170,0.8411764705882353,0.4766666666666667,0.0,0.0,0.0,0.4701863621498288,0.7316353287183842,0.6426512549270423,0.26144896656855543,0.041176470588235294,0.9588235294117647,0.06470588235294118,0.9171727135647985,0.67
active_probe::knn::semantic_pca8_plus_probe::logreg::rate_0.5,test,170,0.8411764705882353,0.4766666666666667,0.0,0.0,0.0,0.4701863621498288,0.7316353287183842,0.6426512549270423,0.26144896656855543,0.041176470588235294,0.9588235294117647,0.06470588235294118,0.9171727135647985,0.67
active_probe::knn::semantic_pca8_plus_probe::logreg::rate_0.75,test,170,0.8411764705882353,0.4766666666666667,0.0,0.0,0.0,0.4701863621498288,0.7316353287183842,0.6426512549270423,0.26144896656855543,0.041176470588235294,0.9588235294117647,0.06470588235294118,0.9171727135647985,0.67
active_probe::knn::semantic_pca8_plus_probe::logreg::rate_1,test,170,0.8411764705882353,0.4766666666666667,0.0,0.0,0.0,0.4701863621498288,0.7316353287183842,0.6426512549270423,0.26144896656855543,0.041176470588235294,0.9588235294117647,0.06470588235294118,0.9171727135647985,0.67
active_probe::extratrees::semantic_pca8_plus_probe::logreg::rate_0.2,test,170,0.8294117647058824,0.6,0.2857142857142857,0.3,0.2926829268292683,0.47534776206833496,0.7316353287183842,0.6497058622100825,0.25628756665004926,0.12352941176470589,0.8764705882352941,0.14705882352941177,0.9098563911670473,0.79
active_probe::extratrees::semantic_pca8_plus_probe::logreg::rate_0.3,test,170,0.8294117647058824,0.6,0.2857142857142857,0.3,0.2926829268292683,0.47534776206833496,0.7316353287183842,0.6497058622100825,0.25628756665004926,0.12352941176470589,0.8764705882352941,0.14705882352941177,0.9098563911670473,0.79
active_probe::extratrees::semantic_pca8_plus_probe::logreg::rate_0.5,test,170,0.8294117647058824,0.6,0.2857142857142857,0.3,0.2926829268292683,0.47534776206833496,0.7316353287183842,0.6497058622100825,0.25628756665004926,0.12352941176470589,0.8764705882352941,0.14705882352941177,0.9098563911670473,0.79
active_probe::extratrees::semantic_pca8_plus_probe::logreg::rate_0.75,test,170,0.8294117647058824,0.6,0.2857142857142857,0.3,0.2926829268292683,0.47534776206833496,0.7316353287183842,0.6497058622100825,0.25628756665004926,0.12352941176470589,0.8764705882352941,0.14705882352941177,0.9098563911670473,0.79
active_probe::extratrees::semantic_pca8_plus_probe::logreg::rate_1,test,170,0.8294117647058824,0.6,0.2857142857142857,0.3,0.2926829268292683,0.47534776206833496,0.7316353287183842,0.6497058622100825,0.25628756665004926,0.12352941176470589,0.8764705882352941,0.14705882352941177,0.9098563911670473,0.79
active_probe::logreg::probe_only::rf::rate_0.1,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9546149064491721,0.61
active_probe::logreg::probe_only::rf::rate_0.2,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9546149064491721,0.61
active_probe::logreg::probe_only::rf::rate_0.3,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9546149064491721,0.61
active_probe::logreg::probe_only::rf::rate_0.5,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9546149064491721,0.61
active_probe::logreg::probe_only::rf::rate_0.75,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9546149064491721,0.61
active_probe::logreg::probe_only::rf::rate_1,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9546149064491721,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_0.1,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9560136173047878,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_0.2,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9560136173047878,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_0.3,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9560136173047878,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_0.5,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9560136173047878,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_0.75,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9560136173047878,0.61
active_probe::logreg::semantic_pca8_plus_probe::extratrees::rate_1,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9560136173047878,0.61
active_probe::logreg::semantic_plus_probe::histgb::rate_0.1,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9571946484770112,0.61
active_probe::logreg::semantic_plus_probe::histgb::rate_0.2,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9571946484770112,0.61
active_probe::logreg::semantic_plus_probe::histgb::rate_0.3,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9571946484770112,0.61
active_probe::logreg::semantic_plus_probe::histgb::rate_0.5,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9571946484770112,0.61
active_probe::logreg::semantic_plus_probe::histgb::rate_0.75,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9571946484770112,0.61
active_probe::logreg::semantic_plus_probe::histgb::rate_1,test,170,0.8117647058823529,0.525,0.16666666666666666,0.15,0.15789473684210525,0.46582325947290026,0.7316353287183842,0.6366877612223693,0.2658120692454839,0.10588235294117647,0.8941176470588236,0.03529411764705882,0.9571946484770112,0.61
active_probe::logreg::probe_only::extratrees::rate_0.1,test,170,0.8058823529411765,0.5216666666666666,0.15789473684210525,0.15,0.15384615384615385,0.4623616444759089,0.7316353287183842,0.6319564219046587,0.2692736842424753,0.11176470588235295,0.888235294117647,0.03529411764705882,0.9563077349518467,0.61
active_probe::logreg::probe_only::extratrees::rate_0.2,test,170,0.8058823529411765,0.5216666666666666,0.15789473684210525,0.15,0.15384615384615385,0.4623616444759089,0.7316353287183842,0.6319564219046587,0.2692736842424753,0.11176470588235295,0.888235294117647,0.03529411764705882,0.9563077349518467,0.61
active_probe::logreg::probe_only::extratrees::rate_0.3,test,170,0.8058823529411765,0.5216666666666666,0.15789473684210525,0.15,0.15384615384615385,0.4623616444759089,0.7316353287183842,0.6319564219046587,0.2692736842424753,0.11176470588235295,0.888235294117647,0.03529411764705882,0.9563077349518467,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_0.1,test,170,0.8058823529411765,0.5,0.11764705882352941,0.1,0.10810810810810811,0.46167100029516855,0.7316353287183842,0.631012448652369,0.2699643284232156,0.1,0.9,0.03529411764705882,0.9590157676976608,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_0.2,test,170,0.8058823529411765,0.5,0.11764705882352941,0.1,0.10810810810810811,0.46167100029516855,0.7316353287183842,0.631012448652369,0.2699643284232156,0.1,0.9,0.03529411764705882,0.9590157676976608,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_0.3,test,170,0.8058823529411765,0.5,0.11764705882352941,0.1,0.10810810810810811,0.46167100029516855,0.7316353287183842,0.631012448652369,0.2699643284232156,0.1,0.9,0.03529411764705882,0.9590157676976608,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_0.5,test,170,0.8058823529411765,0.5,0.11764705882352941,0.1,0.10810810810810811,0.46167100029516855,0.7316353287183842,0.631012448652369,0.2699643284232156,0.1,0.9,0.03529411764705882,0.9590157676976608,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_0.75,test,170,0.8058823529411765,0.5,0.11764705882352941,0.1,0.10810810810810811,0.46167100029516855,0.7316353287183842,0.631012448652369,0.2699643284232156,0.1,0.9,0.03529411764705882,0.9590157676976608,0.61
active_probe::logreg::semantic_pca8_plus_probe::histgb::rate_1,test,170,0.8058823529411765,0.5,0.11764705882352941,0.1,0.10810810810810811,0.46167100029516855,0.7316353287183842,0.631012448652369,0.2699643284232156,0.1,0.9,0.03529411764705882,0.9590157676976608,0.61
active_probe::logreg::semantic_plus_probe::rf::rate_0.1,test,170,0.8058823529411765,0.5,0.11764705882352941,0.1,0.10810810810810811,0.46167100029516855,0.7316353287183842,0.631012448652369,0.2699643284232156,0.1,0.9,0.03529411764705882,0.9541817198747343,0.61
active_probe::logreg::semantic_plus_probe::rf::rate_0.2,test,170,0.8058823529411765,0.5,0.11764705882352941,0.1,0.10810810810810811,0.46167100029516855,0.7316353287183842,0.631012448652369,0.2699643284232156,0.1,0.9,0.03529411764705882,0.9541817198747343,0.61
active_probe::logreg::semantic_plus_probe::rf::rate_0.3,test,170,0.8058823529411765,0.5,0.11764705882352941,0.1,0.10810810810810811,0.46167100029516855,0.7316353287183842,0.631012448652369,0.2699643284232156,0.1,0.9,0.03529411764705882,0.9541817198747343,0.61
