replicate_seed,mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,new_model_id,examples_per_label,calibration_query_count,new_model_evaluations,labels_switching_to_new_model
0,0.7396551724137931,0.15689655172413794,0.7396551724137931,0.03964788801721112,embedding_cluster_calibration,16,0.7042672413793103,0.7681465517241379,0.0,0.31578947368421056,1.6232015515114258,4.0,2.731697991191525,MiniCPM4.1-8B,1,16,16,4
0,0.646551724137931,0.25,0.646551724137931,0.013024455265102357,uniform_route_state_calibration,16,0.6163362068965517,0.6821120689655171,0.0,-0.0902255639097741,0.7671549418363746,4.0,2.731697991191525,MiniCPM4.1-8B,1,16,16,8
0,0.7379310344827587,0.15862068965517243,0.7379310344827587,0.008738083533302292,active_route_state_calibration,16,0.7059913793103448,0.7655172413793103,0.0,0.3082706766917296,1.2284237013871888,4.0,2.731697991191525,MiniCPM4.1-8B,1,16,16,7
0,0.6689655172413793,0.22758620689655173,0.6689655172413793,0.15595292604198266,direct_retraining_budgeted_logistic_active_budget,,0.6301293103448276,0.7000862068965517,0.0,0.007518796992481458,0.9354118014416826,0.0,,MiniCPM4.1-8B,1,16,16,
0,0.7103448275862069,0.18620689655172415,0.7103448275862069,0.0594366062251408,random_route_state_calibration,16,0.6792241379310344,0.7518103448275861,0.0,0.18796992481203015,1.7092700069044384,4.0,2.731697991191525,MiniCPM4.1-8B,2,31,31,4
0,0.6655172413793103,0.23103448275862068,0.6655172413793103,0.04651299380015976,dataset_stratified_calibration,16,0.63875,0.7051724137931035,0.0,-0.007518796992480974,1.4460842191592609,4.0,2.731697991191525,MiniCPM4.1-8B,2,31,31,4
0,0.7413793103448276,0.15517241379310345,0.7413793103448276,0.012209336786392905,embedding_cluster_calibration,16,0.7068103448275862,0.7681465517241379,0.0,0.32330827067669204,1.2695767554247825,4.0,2.731697991191525,MiniCPM4.1-8B,2,31,31,4
0,0.6344827586206897,0.2620689655172414,0.6344827586206897,0.05712293775605313,uniform_route_state_calibration,16,0.5955603448275862,0.6811206896551724,0.0,-0.14285714285714238,1.4032630959184333,4.0,2.731697991191525,MiniCPM4.1-8B,2,31,31,5
0,0.7362068965517241,0.16034482758620688,0.7362068965517241,0.005173389450121003,active_route_state_calibration,16,0.7042672413793103,0.762155172413793,0.0,0.30075187969924816,1.1811467356324168,4.0,2.731697991191525,MiniCPM4.1-8B,2,31,31,6
0,0.6689655172413793,0.22758620689655173,0.6689655172413793,0.15581329176619468,direct_retraining_budgeted_logistic_active_budget,,0.6301293103448276,0.7000862068965517,0.0,0.007518796992481458,0.9416215333806338,0.0,,MiniCPM4.1-8B,2,31,31,
0,0.7517241379310344,0.14482758620689656,0.7517241379310344,0.081811484551546,random_route_state_calibration,16,0.7197844827586207,0.7871120689655172,0.0,0.36842105263157887,1.2578859016093196,4.0,2.731697991191525,MiniCPM4.1-8B,4,59,59,3
0,0.7362068965517241,0.16034482758620688,0.7362068965517241,0.008958606076566034,dataset_stratified_calibration,16,0.7024568965517242,0.7629741379310344,0.0,0.30075187969924816,1.2816899581215768,4.0,2.731697991191525,MiniCPM4.1-8B,4,59,59,5
0,0.7396551724137931,0.15689655172413794,0.7396551724137931,0.011002854211096452,embedding_cluster_calibration,16,0.7076293103448276,0.7665086206896551,0.0,0.31578947368421056,1.3027030532092703,4.0,2.731697991191525,MiniCPM4.1-8B,4,59,59,4
0,0.7310344827586207,0.16551724137931034,0.7310344827586207,0.05241397555703845,uniform_route_state_calibration,16,0.6990086206896552,0.7629741379310344,0.0,0.2781954887218047,1.5762062349458383,4.0,2.731697991191525,MiniCPM4.1-8B,4,59,59,5
0,0.7155172413793104,0.1810344827586207,0.7155172413793104,0.08088707835798209,active_route_state_calibration,16,0.68875,0.754353448275862,0.0,0.21052631578947403,1.4573946512393248,4.0,2.731697991191525,MiniCPM4.1-8B,4,59,59,5
0,0.6689655172413793,0.22758620689655173,0.6689655172413793,0.15581329176619468,direct_retraining_budgeted_logistic_active_budget,,0.6301293103448276,0.7000862068965517,0.0,0.007518796992481458,0.9416215333806338,0.0,,MiniCPM4.1-8B,4,59,59,
0,0.75,0.14655172413793102,0.75,0.08489137370804961,random_route_state_calibration,16,0.7232327586206896,0.7854741379310344,0.0,0.3609022556390979,1.2816899581215768,4.0,2.731697991191525,MiniCPM4.1-8B,8,115,115,2
0,0.7482758620689656,0.1482758620689655,0.7482758620689656,0.033549002921678416,dataset_stratified_calibration,16,0.7120689655172414,0.7758620689655172,0.0,0.3533834586466169,1.6172228204214623,4.0,2.731697991191525,MiniCPM4.1-8B,8,115,115,6
0,0.7344827586206897,0.16206896551724137,0.7344827586206897,0.05914453881005903,embedding_cluster_calibration,16,0.7032758620689655,0.7698706896551724,0.0,0.2932330827067672,1.6842536086913076,4.0,2.731697991191525,MiniCPM4.1-8B,8,115,115,5
0,0.7327586206896551,0.16379310344827586,0.7327586206896551,0.01033635903603926,uniform_route_state_calibration,16,0.6972844827586206,0.7595258620689654,0.0,0.2857142857142857,1.2517432982229826,4.0,2.731697991191525,MiniCPM4.1-8B,8,115,115,6
0,0.7362068965517241,0.16034482758620688,0.7362068965517241,0.05532150487751751,active_route_state_calibration,16,0.7059051724137931,0.7706896551724138,0.0,0.30075187969924816,1.7001004619663063,4.0,2.731697991191525,MiniCPM4.1-8B,8,115,115,3
0,0.6689655172413793,0.22758620689655173,0.6689655172413793,0.15581329176619468,direct_retraining_budgeted_logistic_active_budget,,0.6301293103448276,0.7000862068965517,0.0,0.007518796992481458,0.9416215333806338,0.0,,MiniCPM4.1-8B,8,115,115,
0,0.7413793103448276,0.15517241379310345,0.7413793103448276,0.057999750216529,routecode_no_new_model,16,0.7025431034482759,0.7750431034482759,0.0,0.32330827067669204,1.6357545116370775,4.0,3.1611260382671538,Intern-S1-mini,0,0,0,
0,0.7482758620689656,0.1482758620689655,0.7482758620689656,0.09360023908217452,random_route_state_calibration,16,0.7172413793103448,0.7827586206896552,0.0,0.3533834586466169,1.978199389727537,4.0,3.1611260382671538,Intern-S1-mini,1,16,16,3
0,0.7051724137931035,0.19137931034482758,0.7051724137931035,0.14418379539164056,dataset_stratified_calibration,16,0.6645258620689655,0.7396551724137931,0.0,0.16541353383458673,1.9597220655814422,4.0,3.1611260382671538,Intern-S1-mini,1,16,16,2
0,0.6793103448275862,0.21724137931034482,0.6793103448275862,0.20127336873258805,embedding_cluster_calibration,16,0.6429310344827587,0.7166810344827584,0.0,0.05263157894736875,1.4280209490069027,4.0,3.1611260382671538,Intern-S1-mini,1,16,16,5
0,0.5913793103448276,0.30517241379310345,0.5913793103448276,0.34974148716722303,uniform_route_state_calibration,16,0.5577155172413792,0.6353879310344828,0.0,-0.3308270676691725,0.533837069925669,4.0,3.1611260382671538,Intern-S1-mini,1,16,16,12
0,0.6637931034482759,0.23275862068965517,0.6637931034482759,0.1909182007094426,active_route_state_calibration,16,0.6275862068965518,0.707801724137931,0.0,-0.015037593984961947,1.483386568292045,4.0,3.1611260382671538,Intern-S1-mini,1,16,16,10
0,0.6810344827586207,0.21551724137931033,0.6810344827586207,0.1318002387201694,direct_retraining_budgeted_logistic_active_budget,,0.6421982758620689,0.7172413793103448,0.0,0.060150375939849725,0.815272024664283,0.0,,Intern-S1-mini,1,16,16,
0,0.743103448275862,0.15344827586206897,0.743103448275862,0.09463924659818554,random_route_state_calibration,16,0.7137931034482758,0.7784913793103448,0.0,0.330827067669173,1.7597252280588978,4.0,3.1611260382671538,Intern-S1-mini,2,32,32,4
0,0.6896551724137931,0.20689655172413793,0.6896551724137931,0.13654032647828432,dataset_stratified_calibration,16,0.6490086206896551,0.7302155172413792,0.0,0.09774436090225605,2.040819586881767,4.0,3.1611260382671538,Intern-S1-mini,2,32,32,6
0,0.7413793103448276,0.15517241379310345,0.7413793103448276,0.10337429547539445,embedding_cluster_calibration,16,0.7094396551724138,0.7751293103448276,0.0,0.32330827067669204,1.654308703445185,4.0,3.1611260382671538,Intern-S1-mini,2,32,32,3
0,0.7034482758620689,0.19310344827586207,0.7034482758620689,0.18498522465776304,uniform_route_state_calibration,16,0.6672413793103448,0.7406465517241378,0.0,0.15789473684210528,1.5621141634356046,4.0,3.1611260382671538,Intern-S1-mini,2,32,32,5
0,0.7155172413793104,0.1810344827586207,0.7155172413793104,0.13729151479225477,active_route_state_calibration,16,0.6801293103448276,0.7526293103448275,0.0,0.21052631578947403,1.6222918601363245,4.0,3.1611260382671538,Intern-S1-mini,2,32,32,8
0,0.6810344827586207,0.21551724137931033,0.6810344827586207,0.1318002387201694,direct_retraining_budgeted_logistic_active_budget,,0.6421982758620689,0.7172413793103448,0.0,0.060150375939849725,0.815272024664283,0.0,,Intern-S1-mini,2,32,32,
0,0.7413793103448276,0.15517241379310345,0.7413793103448276,0.08598960188664792,random_route_state_calibration,16,0.7103448275862069,0.7750431034482759,0.0,0.32330827067669204,1.7715841115665736,4.0,3.1611260382671538,Intern-S1-mini,4,64,64,1
0,0.7396551724137931,0.15689655172413794,0.7396551724137931,0.06097089237455264,dataset_stratified_calibration,16,0.7025431034482759,0.7750431034482759,0.0,0.31578947368421056,1.650949182313469,4.0,3.1611260382671538,Intern-S1-mini,4,64,64,1
0,0.7448275862068966,0.15172413793103448,0.7448275862068966,0.07782811752183233,embedding_cluster_calibration,16,0.7059913793103448,0.7793103448275862,0.0,0.33834586466165445,1.9255556110944203,4.0,3.1611260382671538,Intern-S1-mini,4,64,64,3
0,0.6844827586206896,0.2120689655172414,0.6844827586206896,0.20284278197138847,uniform_route_state_calibration,16,0.6482758620689655,0.719956896551724,0.0,0.07518796992481215,1.3556027312001322,4.0,3.1611260382671538,Intern-S1-mini,4,64,64,6
0,0.7448275862068966,0.15172413793103448,0.7448275862068966,0.06367825277004299,active_route_state_calibration,16,0.7077155172413793,0.7775862068965518,0.0,0.33834586466165445,1.8544455535732947,4.0,3.1611260382671538,Intern-S1-mini,4,64,64,2
0,0.6810344827586207,0.21551724137931033,0.6810344827586207,0.1318002387201694,direct_retraining_budgeted_logistic_active_budget,,0.6421982758620689,0.7172413793103448,0.0,0.060150375939849725,0.815272024664283,0.0,,Intern-S1-mini,4,64,64,
0,0.7448275862068966,0.15172413793103448,0.7448275862068966,0.08807565511053687,random_route_state_calibration,16,0.7074568965517242,0.776853448275862,0.0,0.33834586466165445,1.9916140584296422,4.0,3.1611260382671538,Intern-S1-mini,8,128,128,6
0,0.7413793103448276,0.15517241379310345,0.7413793103448276,0.06071809104941261,dataset_stratified_calibration,16,0.7025431034482759,0.7775862068965518,0.0,0.32330827067669204,1.7588864898939478,4.0,3.1611260382671538,Intern-S1-mini,8,128,128,1
0,0.7051724137931035,0.19137931034482758,0.7051724137931035,0.16355041115179533,embedding_cluster_calibration,16,0.670603448275862,0.7431896551724138,0.0,0.16541353383458673,1.7421146267804035,4.0,3.1611260382671538,Intern-S1-mini,8,128,128,7
0,0.7413793103448276,0.15517241379310345,0.7413793103448276,0.07538444380527552,uniform_route_state_calibration,16,0.7016379310344827,0.7759482758620689,0.0,0.32330827067669204,1.8486913157597402,4.0,3.1611260382671538,Intern-S1-mini,8,128,128,2
0,0.7413793103448276,0.15517241379310345,0.7413793103448276,0.057999750216529,active_route_state_calibration,16,0.7025431034482759,0.7750431034482759,0.0,0.32330827067669204,1.6357545116370775,4.0,3.1611260382671538,Intern-S1-mini,8,128,128,0
0,0.6810344827586207,0.21551724137931033,0.6810344827586207,0.1318002387201694,direct_retraining_budgeted_logistic_active_budget,,0.6421982758620689,0.7172413793103448,0.0,0.060150375939849725,0.815272024664283,0.0,,Intern-S1-mini,8,128,128,
1,0.7327586206896551,0.16379310344827586,0.7327586206896551,0.010938803378014048,routecode_no_new_model,16,0.6931034482758621,0.76125,0.0,0.2857142857142857,1.1341303398707345,4.0,3.1417555766251946,Qwen3-8B,0,0,0,
1,0.7413793103448276,0.15517241379310345,0.7413793103448276,0.08797434907199583,random_route_state_calibration,16,0.7128879310344828,0.7715948275862069,0.0,0.32330827067669204,1.5135231326328815,4.0,3.1417555766251946,Qwen3-8B,1,16,16,4
1,0.7103448275862069,0.18620689655172415,0.7103448275862069,0.057133520675264296,dataset_stratified_calibration,16,0.6766810344827586,0.743103448275862,0.0,0.18796992481203015,1.6442756555917852,4.0,3.1417555766251946,Qwen3-8B,1,16,16,2
1,0.7,0.19655172413793104,0.7,0.05126244939309044,embedding_cluster_calibration,16,0.6577155172413793,0.7380172413793102,0.0,0.14285714285714285,1.6680557952685575,4.0,3.1417555766251946,Qwen3-8B,1,16,16,7
1,0.7155172413793104,0.1810344827586207,0.7155172413793104,0.05535010594795104,uniform_route_state_calibration,16,0.6748706896551724,0.7491810344827586,0.0,0.21052631578947403,1.5724551929534336,4.0,3.1417555766251946,Qwen3-8B,1,16,16,9
1,0.7137931034482758,0.18275862068965518,0.7137931034482758,0.09356907953737002,active_route_state_calibration,16,0.681853448275862,0.7492672413793102,0.0,0.20300751879699258,1.392845043185435,4.0,3.1417555766251946,Qwen3-8B,1,16,16,7
1,0.6068965517241379,0.2896551724137931,0.6068965517241379,0.2821027424195131,direct_retraining_budgeted_logistic_active_budget,,0.5741379310344827,0.6543534482758621,0.0,-0.2631578947368418,1.000046951403123,0.0,,Qwen3-8B,1,16,16,
1,0.7310344827586207,0.16551724137931034,0.7310344827586207,0.08209223701825709,random_route_state_calibration,16,0.7042672413793103,0.7604310344827585,0.0,0.2781954887218047,1.6144053705205825,4.0,3.1417555766251946,Qwen3-8B,2,32,32,4
1,0.6982758620689655,0.19827586206896552,0.6982758620689655,0.1280624768291004,dataset_stratified_calibration,16,0.6663362068965517,0.7354741379310344,0.0,0.1353383458646619,1.163316892080387,4.0,3.1417555766251946,Qwen3-8B,2,32,32,6
1,0.7224137931034482,0.17413793103448275,0.7224137931034482,0.10343170993144829,embedding_cluster_calibration,16,0.6886637931034483,0.76125,0.0,0.24060150375939843,1.2024858636514388,4.0,3.1417555766251946,Qwen3-8B,2,32,32,7
1,0.7120689655172414,0.18448275862068966,0.7120689655172414,0.1018493531035023,uniform_route_state_calibration,16,0.681853448275862,0.7467241379310344,0.0,0.1954887218045116,1.2568724685826265,4.0,3.1417555766251946,Qwen3-8B,2,32,32,7
1,0.6913793103448276,0.20517241379310344,0.6913793103448276,0.06329537517113039,active_route_state_calibration,16,0.6550862068965517,0.7259482758620689,0.0,0.10526315789473702,1.4090407572402706,4.0,3.1417555766251946,Qwen3-8B,2,32,32,7
1,0.6068965517241379,0.2896551724137931,0.6068965517241379,0.2821027424195131,direct_retraining_budgeted_logistic_active_budget,,0.5741379310344827,0.6543534482758621,0.0,-0.2631578947368418,1.000046951403123,0.0,,Qwen3-8B,2,32,32,
1,0.7103448275862069,0.18620689655172415,0.7103448275862069,0.06760219675039075,random_route_state_calibration,16,0.674051724137931,0.7457327586206897,0.0,0.18796992481203015,1.6316844884573134,4.0,3.1417555766251946,Qwen3-8B,4,64,64,5
1,0.7224137931034482,0.17413793103448275,0.7224137931034482,0.07927002556267199,dataset_stratified_calibration,16,0.6947413793103449,0.7606034482758619,0.0,0.24060150375939843,1.4216444828148538,4.0,3.1417555766251946,Qwen3-8B,4,64,64,6
1,0.7275862068965517,0.16896551724137931,0.7275862068965517,0.0680660626645829,embedding_cluster_calibration,16,0.6999137931034483,0.7620689655172413,0.0,0.2631578947368423,1.4612220201935266,4.0,3.1417555766251946,Qwen3-8B,4,64,64,7
1,0.743103448275862,0.15344827586206897,0.743103448275862,0.08617711743749429,uniform_route_state_calibration,16,0.7111637931034482,0.7776724137931034,0.0,0.330827067669173,1.230352488302687,4.0,3.1417555766251946,Qwen3-8B,4,64,64,6
1,0.743103448275862,0.15344827586206897,0.743103448275862,0.06588043514562641,active_route_state_calibration,16,0.7163362068965518,0.7741379310344828,0.0,0.330827067669173,1.484871809784981,4.0,3.1417555766251946,Qwen3-8B,4,64,64,3
1,0.6068965517241379,0.2896551724137931,0.6068965517241379,0.2821027424195131,direct_retraining_budgeted_logistic_active_budget,,0.5741379310344827,0.6543534482758621,0.0,-0.2631578947368418,1.000046951403123,0.0,,Qwen3-8B,4,64,64,
1,0.7310344827586207,0.16551724137931034,0.7310344827586207,0.09350024779397068,random_route_state_calibration,16,0.6973706896551723,0.7725,0.0,0.2781954887218047,1.519619980583213,4.0,3.1417555766251946,Qwen3-8B,8,128,128,6
1,0.7344827586206897,0.16206896551724137,0.7344827586206897,0.08308963610376056,dataset_stratified_calibration,16,0.7085344827586206,0.7637931034482759,0.0,0.2932330827067672,1.4233365634228736,4.0,3.1417555766251946,Qwen3-8B,8,128,128,6
1,0.7310344827586207,0.16551724137931034,0.7310344827586207,0.03240531027164755,embedding_cluster_calibration,16,0.6948275862068966,0.7604310344827585,0.0,0.2781954887218047,1.5579976918079028,4.0,3.1417555766251946,Qwen3-8B,8,128,128,4
1,0.7206896551724138,0.17586206896551723,0.7206896551724138,0.03136998237638836,uniform_route_state_calibration,16,0.6816810344827586,0.7526293103448275,0.0,0.23308270676691745,1.5175016613052845,4.0,3.1417555766251946,Qwen3-8B,8,128,128,6
1,0.7379310344827587,0.15862068965517243,0.7379310344827587,0.06112875864419705,active_route_state_calibration,16,0.7094396551724138,0.7725,0.0,0.3082706766917296,1.6632358030069923,4.0,3.1417555766251946,Qwen3-8B,8,128,128,2
1,0.6068965517241379,0.2896551724137931,0.6068965517241379,0.28550050903329666,direct_retraining_budgeted_logistic_active_budget,,0.5741379310344827,0.6543534482758621,0.0,-0.2631578947368418,0.9954716961324854,0.0,,Qwen3-8B,8,128,128,
1,0.6844827586206896,0.2120689655172414,0.6844827586206896,0.10220441053945711,routecode_no_new_model,16,0.656896551724138,0.7216810344827586,0.0,0.07518796992481215,1.0529674561377451,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,0,0,0,
1,0.6931034482758621,0.20344827586206896,0.6931034482758621,0.09590464281914476,random_route_state_calibration,16,0.6619827586206897,0.7242241379310344,0.0,0.11278195488721848,1.2429023048238337,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,1,16,16,5
1,0.6982758620689655,0.19827586206896552,0.6982758620689655,0.09413485406809675,dataset_stratified_calibration,16,0.6655172413793103,0.7353879310344827,0.0,0.1353383458646619,1.4365079977179425,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,1,16,16,3
1,0.7068965517241379,0.1896551724137931,0.7068965517241379,0.09224207296238873,embedding_cluster_calibration,16,0.6766810344827586,0.7413793103448276,0.0,0.17293233082706772,1.4416385247671568,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,1,16,16,3
1,0.6172413793103448,0.2793103448275862,0.6172413793103448,0.022193445834772032,uniform_route_state_calibration,16,0.5756896551724139,0.657801724137931,0.0,-0.21804511278195454,0.49574147219887255,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,1,16,16,9
1,0.6137931034482759,0.2827586206896552,0.6137931034482759,0.01950261547488866,active_route_state_calibration,16,0.5724137931034483,0.6543534482758621,0.0,-0.23308270676691697,0.9192716247428814,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,1,16,16,8
1,0.6655172413793103,0.23103448275862068,0.6655172413793103,0.15395726409947907,direct_retraining_budgeted_logistic_active_budget,,0.6301293103448276,0.7,0.0,-0.007518796992480974,0.943824320597974,0.0,,Qwen2.5-Coder-7B-Instruct,1,16,16,
1,0.7051724137931035,0.19137931034482758,0.7051724137931035,0.10184695921158714,random_route_state_calibration,16,0.6766810344827586,0.7431896551724138,0.0,0.16541353383458673,1.2518776968823595,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,2,32,32,2
1,0.7137931034482758,0.18275862068965518,0.7137931034482758,0.09161051470952059,dataset_stratified_calibration,16,0.6835775862068966,0.7509051724137931,0.0,0.20300751879699258,1.3196261320243612,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,2,32,32,5
1,0.7224137931034482,0.17413793103448275,0.7224137931034482,0.09293536987485926,embedding_cluster_calibration,16,0.6913793103448276,0.756896551724138,0.0,0.24060150375939843,1.2769154453083869,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,2,32,32,4
1,0.6224137931034482,0.27413793103448275,0.6224137931034482,0.051503483263571806,uniform_route_state_calibration,16,0.5869396551724138,0.6603448275862069,0.0,-0.19548872180451113,1.5571073783739788,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,2,32,32,6
1,0.7172413793103448,0.1793103448275862,0.7172413793103448,0.08915931946017527,active_route_state_calibration,16,0.6870258620689655,0.7509051724137931,0.0,0.21804511278195501,1.2725365794386327,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,2,32,32,7
1,0.6672413793103448,0.2293103448275862,0.6672413793103448,0.15302827861865312,direct_retraining_budgeted_logistic_active_budget,,0.6326724137931035,0.7026293103448276,0.0,0.0,0.94444948269425,0.0,,Qwen2.5-Coder-7B-Instruct,2,32,32,
1,0.7224137931034482,0.17413793103448275,0.7224137931034482,0.09026286430126103,random_route_state_calibration,16,0.6913793103448276,0.7586206896551724,0.0,0.24060150375939843,1.2923412084252772,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,4,63,63,5
1,0.7275862068965517,0.16896551724137931,0.7275862068965517,0.09474404972751588,dataset_stratified_calibration,16,0.6990948275862069,0.757801724137931,0.0,0.2631578947368423,1.091359518311965,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,4,63,63,5
1,0.7275862068965517,0.16896551724137931,0.7275862068965517,0.09308524301233478,embedding_cluster_calibration,16,0.7,0.757801724137931,0.0,0.2631578947368423,1.3820317317130024,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,4,63,63,4
1,0.7086206896551724,0.1879310344827586,0.7086206896551724,0.08747338757059689,uniform_route_state_calibration,16,0.6775,0.7422844827586207,0.0,0.18045112781954917,1.4918147880801018,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,4,63,63,7
1,0.7344827586206897,0.16206896551724137,0.7344827586206897,0.09429109131510437,active_route_state_calibration,16,0.7068965517241379,0.7699568965517241,0.0,0.2932330827067672,0.9471678207108327,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,4,63,63,7
1,0.6672413793103448,0.2293103448275862,0.6672413793103448,0.15293364981635832,direct_retraining_budgeted_logistic_active_budget,,0.6326724137931035,0.7026293103448276,0.0,0.0,0.9511444410487837,0.0,,Qwen2.5-Coder-7B-Instruct,4,63,63,
1,0.7293103448275862,0.16724137931034483,0.7293103448275862,0.08625283949605013,random_route_state_calibration,16,0.7008189655172413,0.7637931034482759,0.0,0.2706766917293233,1.1203673441650261,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,8,122,122,7
1,0.7258620689655172,0.1706896551724138,0.7258620689655172,0.0988563779944106,dataset_stratified_calibration,16,0.6982758620689655,0.7613362068965517,0.0,0.25563909774436083,0.9309506927842303,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,8,122,122,6
1,0.7327586206896551,0.16379310344827586,0.7327586206896551,0.09278709406548721,embedding_cluster_calibration,16,0.7059913793103448,0.7655172413793103,0.0,0.2857142857142857,1.102969164393647,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,8,122,122,5
1,0.7224137931034482,0.17413793103448275,0.7224137931034482,0.08734991063325384,uniform_route_state_calibration,16,0.6973706896551723,0.7596120689655171,0.0,0.24060150375939843,1.416585735410916,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,8,122,122,7
1,0.7344827586206897,0.16206896551724137,0.7344827586206897,0.0898526163726458,active_route_state_calibration,16,0.7068965517241379,0.764698275862069,0.0,0.2932330827067672,1.0951555733315792,4.0,2.975801696890132,Qwen2.5-Coder-7B-Instruct,8,122,122,7
1,0.6655172413793103,0.23103448275862068,0.6655172413793103,0.1538089516313697,direct_retraining_budgeted_logistic_active_budget,,0.6249568965517242,0.7,0.0,-0.007518796992480974,0.9784042182119346,0.0,,Qwen2.5-Coder-7B-Instruct,8,122,122,
1,0.7482758620689656,0.1482758620689655,0.7482758620689656,0.08300005207831855,routecode_no_new_model,16,0.7155172413793104,0.7853879310344827,0.0,0.3533834586466169,1.340052699472596,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,0,0,0,
1,0.7482758620689656,0.1482758620689655,0.7482758620689656,0.08300005207831855,random_route_state_calibration,16,0.7155172413793104,0.7853879310344827,0.0,0.3533834586466169,1.340052699472596,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,1,16,16,0
1,0.7482758620689656,0.1482758620689655,0.7482758620689656,0.08300005207831855,dataset_stratified_calibration,16,0.7155172413793104,0.7853879310344827,0.0,0.3533834586466169,1.340052699472596,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,1,16,16,0
1,0.6431034482758621,0.253448275862069,0.6431034482758621,0.08309991926142188,embedding_cluster_calibration,16,0.6085344827586207,0.6853879310344827,0.0,-0.10526315789473653,1.682775770384448,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,1,16,16,3
1,0.596551724137931,0.3,0.596551724137931,0.11020394767707524,uniform_route_state_calibration,16,0.5568965517241379,0.6405603448275862,0.0,-0.30827067669172914,1.1534625208954128,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,1,16,16,6
1,0.7137931034482758,0.18275862068965518,0.7137931034482758,0.09427648662692688,active_route_state_calibration,16,0.6817672413793103,0.7552586206896551,0.0,0.20300751879699258,1.4793411005967791,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,1,16,16,8
1,0.6758620689655173,0.2206896551724138,0.6758620689655173,0.1415909263423857,direct_retraining_budgeted_logistic_active_budget,,0.6353017241379311,0.7086206896551724,0.0,0.03759398496240632,1.149162294846372,0.0,,DeepSeek-R1-Distill-Qwen-7B,1,16,16,
1,0.7258620689655172,0.1706896551724138,0.7258620689655172,0.0908935564914615,random_route_state_calibration,16,0.6912931034482759,0.7620689655172413,0.0,0.25563909774436083,1.587839180902833,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,2,32,32,3
1,0.7396551724137931,0.15689655172413794,0.7396551724137931,0.0887077487337134,dataset_stratified_calibration,16,0.7059913793103448,0.7784913793103448,0.0,0.31578947368421056,1.5466681915414306,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,2,32,32,1
1,0.7086206896551724,0.1879310344827586,0.7086206896551724,0.09544295695423363,embedding_cluster_calibration,16,0.6748706896551724,0.7474568965517241,0.0,0.18045112781954917,1.4988770737616406,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,2,32,32,3
1,0.7086206896551724,0.1879310344827586,0.7086206896551724,0.09127660821937593,uniform_route_state_calibration,16,0.6732327586206897,0.7509051724137931,0.0,0.18045112781954917,1.4842936637328563,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,2,32,32,7
1,0.6689655172413793,0.22758620689655173,0.6689655172413793,0.0742577867759359,active_route_state_calibration,16,0.6301293103448276,0.712155172413793,0.0,0.007518796992481458,1.7070149265156918,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,2,32,32,2
1,0.6758620689655173,0.2206896551724138,0.6758620689655173,0.1415909263423857,direct_retraining_budgeted_logistic_active_budget,,0.6353017241379311,0.7086206896551724,0.0,0.03759398496240632,1.149162294846372,0.0,,DeepSeek-R1-Distill-Qwen-7B,2,32,32,
1,0.7155172413793104,0.1810344827586207,0.7155172413793104,0.08607598056375111,random_route_state_calibration,16,0.685301724137931,0.7518103448275861,0.0,0.21052631578947403,1.759869237314446,4.0,2.6634748449056542,DeepSeek-R1-Distill-Qwen-7B,4,62,62,5
